Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
7380,2.766,16521,10823,18269,11446,-0.0619498,0.0379532,0.148156
7400,2.8,16533,10833,18284,11459,-0.0628108,0.0212099,0.195635
7420,2.772,16545,10843,18300,11474,-0.0807151,0.00732708,0.128406
7440,2.782,16557,10853,18316,11490,-0.0662609,-0.0056343,-0.000535065
7460,2.783,16568,10863,18334,11505,-0.026636,-0.00901785,-0.0501799
7480,2.812,16580,10873,18351,11521,-0.00164919,-0.0051093,-0.0869183
7500,2.849,16591,10882,18367,11535,0.0177585,-0.00546468,-0.0915774
7520,2.859,16601,10890,18382,11548,0.0638038,-0.0177117,-0.07554
7540,2.924,16610,10898,18396,11559,0.0477539,-0.0356416,-0.137402
7560,3.105,16617,10904,18407,11568,0.0458438,-0.0360064,-0.199985
7580,3.459,16623,10908,18416,11575,0.0687349,-0.0256886,-0.180693
7600,3.855,16627,10911,18421,11579,0.0825404,-0.00808686,-0.14024
7620,3.999,16628,10911,18423,11581,0.109973,0.00520229,-0.0799534
7640,4.003,16627,10909,18422,11580,0.0947975,0.00379036,-0.0448598
7660,3.985,16623,10904,18417,11578,0.0828402,-0.00738381,-0.0467492
7680,3.792,16617,10898,18410,11573,0.0675702,-0.0122054,0.0311614
7700,3.456,16608,10889,18399,11567,0.0419699,-0.00370432,0.0251204
7720,3.252,16598,10879,18387,11559,0.0557274,0.00499392,0.0921524
7740,3.062,16587,10868,18373,11551,-0.00194766,0.00794591,0.162558
7760,2.966,16575,10858,18359,11543,-0.031652,0.0052646,0.101625
7780,2.912,16564,10847,18346,11535,-0.0392948,-6.82E-05,0.0706377
7800,2.832,16554,10838,18334,11528,-0.0687937,-0.00402085,0.0710509
7820,2.846,16545,10831,18324,11522,-0.0547551,-0.0119561,0.0867678
7840,2.864,16539,10826,18316,11517,-0.0968298,-0.0120387,-0.0167274
7860,2.934,16534,10824,18312,11514,-0.0989078,-0.0142263,-0.057775
7880,3,16532,10823,18309,11512,-0.0898035,-0.0189424,-0.0986558
7900,3.027,16532,10825,18310,11512,-0.0868915,-0.0241023,-0.195498
7920,3.087,16534,10828,18312,11512,-0.022259,-0.0265642,-0.125064
7940,3.067,16537,10833,18315,11513,-0.00241842,-0.0214386,-0.135746
7960,3.073,16541,10838,18318,11514,0.015043,-0.0127548,-0.15466
7980,2.973,16545,10843,18322,11514,0.0508918,-0.00164223,-0.0831539
8000,2.926,16547,10846,18325,11514,0.0668057,0.00978033,-0.0781023
8020,2.854,16549,10848,18326,11513,0.105482,0.0203108,0.0091304
8040,2.842,16548,10848,18326,11512,0.113077,0.0350006,0.110124
8060,2.825,16546,10847,18324,11509,0.102454,0.0439855,0.161718
8080,2.812,16542,10843,18321,11506,0.0740681,0.0511807,0.181574
8100,2.762,16537,10838,18317,11502,0.0341441,0.0512001,0.143583
8120,2.773,16531,10833,18313,11498,0.0227082,0.0456329,0.164713
8140,2.763,16525,10827,18309,11494,-0.0138079,0.037293,0.183564
8160,2.811,16519,10821,18305,11491,-0.0110128,0.0259156,0.190668
8180,2.836,16515,10817,18304,11489,-0.0434292,0.0140397,0.162864
8200,2.853,16512,10814,18304,11488,-0.0831825,0.00509698,0.0974601
8220,2.853,16512,10814,18306,11488,-0.0944604,0.00282136,0.0659617
8240,2.847,16515,10816,18310,11490,-0.110366,0.00261944,0.036929
8260,2.839,16520,10821,18317,11493,-0.086764,0.00114314,0.0319785
8280,3.004,16528,10827,18325,11497,-0.0818562,-0.000801006,0.00295408
8300,3.365,16537,10836,18334,11502,-0.0918949,-0.00441411,-0.0296545
8320,3.792,16548,10846,18344,11508,-0.110685,-0.00759509,-0.122899
8340,3.998,16560,10856,18354,11515,-0.0692982,-0.0140919,-0.0776778
8360,3.986,16571,10867,18364,11522,-0.0156846,-0.0133359,-0.0827691
8380,3.865,16582,10877,18373,11529,0.0252443,-0.0121942,-0.124658
8400,3.631,16591,10885,18380,11537,0.0466091,-0.00575972,-0.128626
8420,3.351,16597,10891,18387,11543,0.0449959,-0.00805548,-0.185722
8440,3.154,16601,10895,18391,11550,0.0789934,-0.011907,-0.141172
8460,3.034,16602,10897,18394,11556,0.0819418,-0.00238273,-0.137002
8480,2.895,16600,10896,18395,11560,0.122011,0.00387108,-0.0852474
8500,2.846,16596,10893,18394,11564,0.134464,0.00876606,-0.0201707
8520,2.803,16588,10887,18391,11567,0.121003,0.00809239,0.00594385
8540,2.804,16579,10880,18387,11567,0.106302,0.0068653,0.0114324
8560,2.819,16569,10872,18381,11566,0.0972169,0.00912158,0.0518451
8580,2.891,16557,10863,18374,11563,0.0904456,0.0178564,0.096997
8600,2.965,16546,10854,18366,11558,0.0205731,0.0167998,0.0775546
8620,3.056,16535,10846,18357,11552,-0.022214,0.0123422,0.048388
8640,3.102,16525,10838,18348,11543,-0.0562825,0.00091837,-0.0156467
8660,3.105,16517,10832,18338,11533,-0.0645059,-0.00835135,-0.048377
8680,3.064,16510,10827,18328,11521,-0.0776053,-0.0162427,-0.0870319
8700,3.024,16505,10824,18319,11509,-0.0616656,-0.0319654,-0.0236432
8720,2.968,16502,10822,18310,11497,-0.0690757,-0.0311672,0.0146114
8740,2.903,16501,10822,18302,11484,-0.0702859,-0.0212718,-0.0234847
8760,2.85,16502,10824,18294,11473,-0.0551866,-0.00719211,-0.0156185
8780,2.805,16504,10826,18288,11462,-0.0189064,0.0123708,0.0289775
8800,2.763,16506,10829,18283,11454,-0.000754852,0.0260485,0.0471948
8820,2.728,16510,10833,18280,11447,-0.0103843,0.0362718,0.0482732
8840,2.681,16513,10837,18278,11443,0.00173214,0.0417312,0.00557471
8860,2.707,16517,10840,18278,11441,0.00719991,0.0379358,-0.012679
8880,2.705,16520,10844,18280,11442,0.0257603,0.0295941,-0.0435804
8900,2.733,16523,10846,18283,11444,0.039786,0.018917,-0.0181012
8920,2.784,16525,10848,18286,11449,0.0276799,0.013401,-0.0207151
8940,2.783,16527,10850,18291,11455,0.0144003,0.00806506,-0.104219
8960,2.789,16528,10850,18296,11461,0.0131073,0.009096,-0.136713
8980,2.831,16527,10850,18300,11467,0.00102717,0.0074908,-0.235317
9000,3.038,16526,10849,18303,11472,0.0430512,0.00577821,-0.135224
9020,3.417,16524,10847,18305,11476,0.0573621,0.00809852,0.0317142
9040,3.891,16521,10844,18305,11477,0.0364137,0.0106602,0.0323302
9060,3.995,16517,10841,18302,11476,0.0385862,0.0201282,0.0664674
9080,4.002,16513,10837,18297,11473,-0.0126095,0.0254924,0.0276964
9100,3.953,16507,10833,18291,11467,0.0102456,0.025347,0.11439
9120,3.707,16502,10828,18282,11459,-0.0214977,0.0222951,0.185946
9140,3.421,16496,10824,18273,11450,-0.0270803,0.0173994,0.37733
9160,3.196,16492,10820,18263,11441,-0.0395435,0.0236734,0.317752
9180,2.992,16488,10818,18256,11433,-0.0426173,0.0213351,0.411943
9200,2.917,16487,10817,18251,11428,-0.00603235,0.033727,0.613695
9220,2.821,16489,10819,18250,11426,-0.0964136,0.0373843,0.302279
9240,2.755,16494,10823,18254,11429,-0.0734911,0.0311378,0.330398
9260,2.712,16503,10830,18264,11437,-0.063652,0.0416259,0.282342
9280,2.698,16516,10840,18280,11450,-0.102257,0.0177772,-0.0260974
9300,2.755,16533,10853,18302,11468,-0.129429,-0.00495576,-0.277768
9320,2.849,16553,10869,18330,11492,-0.0853476,-0.0241997,-0.111603
9340,2.896,16575,10886,18361,11519,-0.139591,-0.0285809,-0.354483
9360,2.992,16599,10904,18395,11548,-0.0941226,-0.0362903,-0.657964
9380,3.017,16622,10921,18429,11577,0.018646,-0.0178753,-0.30735
9400,2.951,16643,10937,18461,11606,-0.0670353,-0.00634316,-0.527386
9420,2.931,16660,10949,18489,11630,0.0525673,0.0143969,-0.408527
9440,2.871,16672,10958,18511,11650,0.0691962,0.0343356,-0.322051
9460,2.84,16679,10961,18525,11664,0.104196,0.0401746,-0.319106
9480,2.824,16679,10959,18531,11671,0.154433,0.0585698,-0.276057
9500,2.808,16671,10950,18527,11669,0.121542,0.0386852,-0.255124
9520,2.808,16656,10937,18514,11660,0.127253,0.0269992,-0.183716
9540,2.791,16635,10918,18493,11643,0.0932217,-0.00841026,-0.109754
9560,2.814,16609,10894,18464,11619,0.124822,-0.0179764,0.0194567
9580,2.805,16578,10868,18430,11590,0.12907,-0.0291643,0.0822938
9600,2.846,16546,10840,18392,11557,0.121899,-0.0085561,0.162904
9620,2.845,16513,10812,18353,11521,0.125917,0.00451241,0.263091
9640,2.842,16481,10786,18314,11485,0.0935149,0.0141035,0.236845
9660,2.829,16453,10763,18277,11450,0.098512,0.0126152,0.227309
9680,2.833,16428,10743,18244,11417,0.0708308,0.00785617,0.22811
9700,2.968,16409,10728,18215,11388,0.0257428,-0.0116964,0.19388
9720,3.243,16396,10718,18192,11363,-0.0176029,-0.0225268,0.198472
9740,3.662,16389,10714,18175,11344,-0.0337904,-0.0304515,0.170341
9760,3.978,16389,10715,18164,11330,-0.0594147,-0.0395088,0.138874
9780,3.999,16393,10720,18158,11321,-0.086171,-0.0434573,0.0989792
9800,3.949,16403,10729,18159,11319,-0.0901847,-0.0448885,0.0926449
9820,3.73,16416,10741,18163,11321,-0.0935022,-0.041674,0.0881803
9840,3.492,16432,10756,18172,11329,-0.103482,-0.0267263,0.0617424
9860,3.224,16451,10772,18185,11341,-0.111223,-0.00852296,0.0288204
9880,3.062,16470,10789,18201,11358,-0.110915,0.011447,0.0206721
9900,2.931,16490,10805,18218,11377,-0.0877543,0.019169,0.0363453
9920,2.825,16508,10820,18237,11399,-0.0819435,0.0161497,-0.000330736
9940,2.765,16525,10834,18257,11422,-0.0755411,0.00939259,-0.0490839
9960,2.74,16540,10847,18277,11445,-0.0486117,-0.0034232,-0.0646017
9980,2.734,16553,10858,18296,11469,-0.0131069,-0.0171815,-0.0291433
10000,2.812,16564,10866,18315,11492,0.0283609,-0.0251796,-0.103985
10020,2.896,16572,10873,18332,11513,0.0667453,-0.0319,-0.108748
10040,3.001,16577,10877,18346,11531,0.0724872,-0.0309594,-0.0848803
10060,3.057,16581,10880,18359,11546,0.0904288,-0.0264689,-0.111339
10080,3.038,16582,10881,18368,11559,0.0960116,-0.0255259,-0.106725
10100,3.025,16581,10880,18375,11567,0.106283,-0.0226115,-0.0921216
10120,2.979,16578,10878,18377,11571,0.116975,-0.0254644,-0.0690056
10140,2.912,16573,10874,18377,11572,0.0909774,-0.0230348,-0.0566387
10160,2.842,16567,10868,18373,11568,0.0906292,-0.0187545,-0.0552164
10180,2.797,16560,10862,18366,11562,0.0808279,-0.0163576,-0.0224481
10200,2.807,16552,10854,18357,11552,0.0559448,-0.013522,0.0192535
10220,2.752,16543,10846,18345,11540,0.000211448,-0.0130158,-0.0218062
10240,2.724,16534,10837,18332,11526,-0.0501361,-0.00976422,-0.0958348
10260,2.71,16524,10828,18317,11511,-0.0518179,-0.00624098,-0.107592
10280,2.751,16515,10819,18302,11495,-0.0613371,0.000598436,-0.0911027
10300,2.735,16507,10810,18287,11479,-0.0410429,0.00677313,-0.0279734
10320,2.717,16498,10801,18273,11464,-0.0641034,0.00829425,-0.0997174
10340,2.74,16491,10794,18259,11449,-0.0539393,0.00806224,-0.0766807
10360,2.744,16484,10787,18247,11436,-0.0231549,0.0116223,0.059071
10380,2.738,16478,10781,18236,11424,0.00824496,0.0168,0.108808
10400,2.751,16473,10776,18227,11414,0.0174267,0.0232801,0.20933
10420,2.965,16469,10773,18219,11406,-0.00354968,0.0315105,0.19677
10440,3.375,16467,10771,18213,11399,-0.0171427,0.0340707,0.185638
10460,3.737,16465,10770,18209,11394,-0.00899252,0.0412055,0.182775
10480,3.943,16465,10771,18207,11391,-0.00802139,0.0312763,0.166161
10500,3.928,16466,10773,18206,11390,-0.0396269,0.0163401,0.160723
10520,3.722,16468,10777,18208,11391,-0.035756,0.0026271,0.177141
10540,3.466,16473,10783,18211,11394,-0.0302374,-0.00824563,0.164575
10560,3.252,16479,10789,18216,11399,-0.032727,-0.0104725,0.128763
10580,3.048,16487,10798,18224,11406,-0.0419351,-0.00834369,0.0875416
10600,2.943,16496,10807,18233,11415,-0.0423034,-0.00503859,0.0820986
10620,2.857,16507,10817,18245,11425,-0.0553151,-0.000800576,-0.0108095
10640,2.798,16519,10828,18258,11437,-0.0603176,-0.00514131,-0.0582304
10660,2.762,16531,10838,18271,11451,-0.068364,-0.0164026,-0.133964
10680,2.749,16543,10849,18285,11464,-0.0450992,-0.0247578,-0.207241
10700,2.762,16555,10858,18299,11478,0.000510436,-0.0284316,-0.146761
10720,2.833,16565,10866,18312,11492,0.0311254,-0.0238292,-0.123724
10740,2.91,16573,10871,18323,11505,0.0413252,-0.0164413,-0.125358
10760,2.95,16578,10875,18332,11516,0.0329968,-0.0120481,-0.136894
10780,2.948,16581,10876,18339,11526,0.0744874,-0.00601175,-0.0895862
10800,2.941,16581,10874,18343,11533,0.0765162,-0.000281688,-0.0650665
10820,2.871,16577,10870,18344,11538,0.0656472,0.00818525,-0.0990944
10840,2.831,16571,10864,18343,11540,0.079257,0.0122834,-0.0516427
10860,2.817,16563,10855,18338,11539,0.0485777,0.0080329,-0.00950227
10880,2.791,16552,10846,18332,11536,0.0410084,-0.000257593,-0.0558041
10900,2.735,16541,10835,18323,11530,0.0368266,-0.00815634,-0.0492934
10920,2.733,16528,10823,18312,11522,0.0286985,-0.0162482,-0.107386
10940,2.712,16514,10812,18300,11511,0.0205858,-0.0299727,-0.0553893
10960,2.738,16501,10800,18287,11499,-0.0161287,-0.0293697,-0.0482635
10980,2.731,16489,10790,18273,11484,0.0056971,-0.0305419,0.0656437
11000,2.745,16478,10781,18258,11468,-0.0314713,-0.0180972,0.05877
11020,2.791,16468,10773,18244,11452,-0.0275339,-0.00950882,-0.00214703
11040,2.79,16460,10767,18229,11434,-0.0305771,0.00935009,0.226965
11060,2.751,16454,10763,18216,11417,-0.0555386,0.0236173,0.223159
11080,2.747,16449,10760,18204,11401,-0.0543577,0.0268151,0.0928089
11100,2.789,16447,10758,18193,11386,-0.0871385,0.0286316,0.0472288
11120,2.962,16446,10759,18184,11374,-0.0417547,0.0214582,0.190173
11140,3.346,16447,10760,18177,11364,-0.0746442,0.0105776,0.107449
11160,3.737,16450,10764,18173,11357,-0.0780356,0.0101898,0.00180148
11180,3.957,16455,10768,18171,11354,-0.0433051,0.0161002,0.0319963
11200,3.937,16462,10773,18172,11355,-0.0449665,0.0108071,-0.0311676
11220,3.707,16469,10779,18176,11359,-0.0047146,0.00911063,-0.0364853
11240,3.471,16477,10786,18182,11366,0.0197818,0.0111436,-0.00404122
11260,3.234,16485,10792,18190,11376,0.0290521,0.0200246,-0.079607
11280,3.024,16494,10798,18198,11388,0.0285183,0.0274249,-0.0642916
11300,2.924,16501,10804,18208,11402,0.0387995,0.0295494,-0.0193373
11320,2.884,16508,10809,18217,11415,0.0374539,0.0310443,-0.074967
11340,2.79,16513,10812,18225,11428,0.0242212,0.0256045,-0.113712
11360,2.766,16517,10813,18232,11440,0.019696,0.0165171,-0.0847946
11380,2.726,16518,10813,18237,11449,0.0178147,0.00480496,-0.0808499
11400,2.758,16518,10811,18239,11456,0.0515072,0.000141759,0.054643
11420,2.805,16516,10808,18239,11460,0.0339836,-0.000133882,0.0687767
11440,2.871,16512,10803,18238,11462,0.0262414,0.00939875,0.0293885
11460,2.941,16507,10797,18235,11461,0.0152507,0.0205012,0.113701
11480,2.976,16502,10791,18230,11458,-0.0163833,0.0299781,0.0990148
11500,2.94,16497,10784,18225,11453,-0.0352613,0.0236677,0.0858367
11520,2.899,16492,10778,18221,11449,-0.0512335,0.0106958,0.0887385
11540,2.864,16488,10774,18217,11444,-0.0558179,0.00186575,-0.00593542
11560,2.784,16486,10770,18214,11441,-0.0585799,-0.0158139,0.0568459
11580,2.763,16485,10768,18213,11438,-0.0747938,-0.0237453,-0.0559586
11600,2.721,16486,10768,18214,11437,-0.0465688,-0.0360196,-0.0567746
11620,2.703,16488,10770,18216,11438,-0.0222402,-0.0349643,-0.00280845
11640,2.667,16492,10772,18219,11440,-0.00414891,-0.0383131,-0.102174
11660,2.661,16496,10776,18224,11444,0.00535619,-0.034707,-0.126592
11680,2.647,16501,10780,18229,11449,0.049828,-0.0356408,-0.0814567
11700,2.682,16506,10784,18234,11454,0.065769,-0.0299827,-0.0332014
11720,2.689,16510,10788,18239,11460,0.0464306,-0.0196531,-0.0740814
11740,2.719,16514,10791,18243,11465,0.0710995,-0.0123452,-0.0557742
11760,2.731,16517,10792,18246,11469,0.0469632,-0.00970562,-0.0685016
11780,2.714,16518,10793,18248,11472,0.061872,-0.0160188,-0.0279487
11800,2.712,16517,10791,18248,11473,0.0480565,-0.0144347,-0.0418181
11820,2.831,16515,10789,18247,11473,0.019792,-0.0123003,-0.081028
11840,3.158,16511,10784,18244,11471,0.0247002,-0.00893562,-0.101221
11860,3.546,16507,10779,18239,11467,0.00798479,-0.00244428,-0.116855
11880,3.911,16501,10773,18232,11462,0.0225607,-0.00245289,-0.0869195
11900,3.992,16494,10766,18224,11455,0.0154571,-0.00433221,-0.0485938
11920,3.904,16487,10760,18215,11446,-0.000295783,-0.00589532,-0.0663173
11940,3.686,16479,10753,18205,11436,0.000210671,-0.00459555,-0.03521
11960,3.43,16471,10746,18194,11425,0.00163033,-0.0031631,-0.0359695
11980,3.236,16464,10740,18183,11413,0.0141804,-0.00381579,0.0953992
12000,3.055,16457,10735,18171,11401,-0.0139478,0.000896948,0.0817943
12020,2.972,16450,10731,18160,11389,-0.0273029,0.00125185,0.0885119
12040,2.884,16445,10727,18150,11378,-0.0278198,0.00437474,0.15497
12060,2.789,16441,10725,18142,11369,-0.0326875,0.0024322,0.155828
12080,2.756,16437,10724,18135,11361,-0.0468101,0.0019382,0.166564
12100,2.779,16436,10724,18130,11356,-0.0487767,-0.000565008,0.137087
12120,2.808,16436,10726,18128,11353,-0.04589,-0.00535185,0.13408
12140,2.909,16438,10730,18129,11353,-0.0473567,-0.00330458,0.121635
12160,2.94,16442,10735,18133,11356,-0.0339001,-0.00834331,0.118638
12180,2.986,16448,10741,18141,11363,-0.0334999,-0.0095858,0.0963228
12200,2.971,16456,10749,18151,11373,-0.0298507,-0.0101172,0.087458
12220,2.957,16466,10758,18164,11385,-0.0156323,-0.00633949,0.08697
12240,2.905,16476,10768,18179,11399,-0.034333,-0.00455381,0.032085
12260,2.846,16488,10779,18195,11415,-0.0372176,-0.000208274,-0.0858933
12280,2.777,16500,10790,18213,11432,-0.0163694,-0.00535432,-0.0762293
12300,2.734,16512,10801,18230,11449,-0.0036878,-0.00953011,-0.042187
12320,2.727,16523,10810,18247,11465,0.00564403,-0.0107132,-0.100317
12340,2.735,16533,10819,18263,11481,0.037291,-0.00824971,-0.0264438
12360,2.724,16541,10825,18276,11494,0.0548769,-0.000294342,-0.019385
12380,2.723,16547,10830,18288,11506,0.0568852,0.0075228,-0.0255819
12400,2.744,16551,10834,18297,11515,0.0482518,0.0175261,0.00352867
12420,2.72,16553,10835,18304,11522,0.0322608,0.0212025,-0.0269306
12440,2.735,16553,10834,18308,11526,0.0116587,0.0231054,-0.00814064
12460,2.74,16552,10832,18310,11529,-0.0142854,0.0206698,-0.0849189
12480,2.755,16549,10828,18310,11529,-0.0192922,0.0123446,-0.0786188
12500,2.773,16544,10824,18308,11528,-0.0255483,0.00561731,-0.0841803
12520,2.755,16539,10818,18305,11526,-0.0166277,-0.00395483,-0.104629
12540,2.817,16533,10812,18301,11522,0.000846845,-0.00574826,-0.0628011
12560,3.077,16527,10806,18295,11517,0.013149,-0.00586647,-0.0740492
12580,3.522,16521,10800,18288,11512,0.021255,-0.00220332,-0.0803777
12600,3.961,16515,10794,18281,11505,0.0340123,0.00669104,-0.0699522
12620,4.002,16509,10788,18273,11498,0.0195298,0.01752,-0.054681
12640,3.999,16504,10782,18264,11490,0.0249476,0.0213811,-0.0248191
12660,3.942,16498,10776,18254,11482,0.0238856,0.0224712,0.0102357
12680,3.73,16493,10770,18244,11473,0.0149278,0.0165661,0.0446565
12700,3.444,16488,10765,18234,11464,0.00556457,0.011583,0.0661837
12720,3.229,16483,10760,18224,11456,0.00298108,0.00893407,0.0804809
12740,3.057,16479,10755,18214,11448,-0.00883701,0.0091462,0.0855239
12760,2.938,16476,10751,18206,11441,-0.0229925,0.00945053,0.0742778
12780,2.874,16473,10748,18198,11435,-0.0305517,0.00932257,0.0572948
12800,2.761,16471,10745,18192,11430,-0.0287897,0.00735011,0.0398988
12820,2.761,16470,10744,18188,11427,-0.0286978,0.00412971,0.0227222
12840,2.807,16470,10745,18185,11426,-0.0274787,0.00226043,0.00820204
12860,2.882,16472,10746,18185,11426,-0.0237065,-0.00258992,0.00232081
12880,2.93,16474,10749,18186,11428,-0.0132696,-0.00355744,-0.00164639
12900,2.965,16477,10752,18189,11431,-0.00506469,-0.00536835,-0.00317634
12920,3.007,16481,10757,18193,11435,0.000643012,-0.0073648,-0.00843613
12940,3.011,16486,10762,18198,11439,0.00391105,-0.00714615,-0.0126058
12960,2.996,16490,10767,18204,11444,0.0124706,-0.00181068,-0.0154493
12980,2.898,16495,10772,18210,11449,0.017805,0.00629308,-0.0142317
13000,2.835,16499,10777,18215,11453,0.0179371,0.00979536,-0.0134126
13020,2.773,16502,10781,18220,11457,0.0186731,0.0134523,-0.00587672
13040,2.737,16504,10784,18224,11461,0.0183422,0.0137912,0.00268506
13060,2.735,16506,10786,18228,11463,0.0191001,0.0123616,0.00662451
13080,2.713,16507,10787,18231,11466,0.0136027,0.0124545,0.00833017
13100,2.737,16507,10787,18233,11467,0.0025555,0.0113418,0.00792495
13120,2.677,16506,10787,18234,11469,-0.00244274,0.0114033,0.00568718
13140,2.678,16505,10786,18235,11470,-0.0113538,0.0106213,0.00222923
13160,2.689,16504,10785,18236,11470,-0.0183202,0.00998984,-0.00256983
13180,2.707,16503,10784,18236,11471,-0.0244315,0.0101176,-0.00647802
13200,2.723,16502,10782,18236,11471,-0.0251742,0.00709264,-0.00655008
13220,2.759,16501,10781,18236,11471,-0.0183289,0.00337034,-0.00705611
13240,2.758,16500,10780,18236,11471,-0.0104783,0.00190473,-0.00248821
13260,2.742,16499,10779,18236,11470,-0.0042062,0.00052919,-0.00309437
13280,2.916,16499,10778,18235,11469,0.00168639,0.000620673,-0.0076826
13300,3.284,16499,10777,18235,11469,0.0128977,-0.000113688,-0.0109107
13320,3.764,16499,10777,18234,11467,0.018032,0.00103898,-0.0209279
13340,3.992,16499,10776,18233,11466,0.0195316,0.00307469,-0.0219043
