"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",,
333.16,79.926,-2.4492,4.0529,-1.3696,1.1623,80.658,,
333.16,79.926,-2.4201,4.7257,-9.4693,7.0718,73.059,,
333.16,79.926,3.1045,1.4486,-2.4145,-2.2098,110.87,,
333.16,79.926,12.822,-10.77,-6.4629,4.5174,104.28,,
334.16,78.186,-0.010349,-0.33024,2.5798,-1.483,80.658,,
334.16,78.186,0.97687,-7.2102,17.764,-11.87,55.939,,
334.16,78.186,2.4947,1.3617,-0.5922,-3.2998,110.78,,
334.16,78.186,11.568,-9.9669,-3.565,1.9885,87.067,,
335.16,77.911,-2.1864,4.1531,-3.4122,2.1531,82.306,,
335.16,77.911,-1.8477,5.7141,-1.6828,-2.4167,81.207,,
335.16,77.911,-2.973,1.3041,10.834,-8.9925,76.904,,
335.16,77.911,13.767,-13.207,0.75002,-1.1543,87.25,,
336.16,78.094,1.839,-1.7862,-1.4629,0.65138,82.306,,
336.16,78.094,-14.243,13.962,1.2194,-1.0816,88.074,,
336.16,78.094,0.66777,-4.0966,0.74846,2.6785,82.123,,
336.16,78.094,1.2961,1.9114,-11.711,8.6245,75.165,,
337.16,79.285,-2.3838,4.5419,-4.1802,3.4301,79.559,,
337.16,79.285,-0.68688,-2.874,8.8006,-5.1052,48.065,,
337.16,79.285,-1.9058,4.1249,0.63859,-2.8208,82.855,,
337.16,79.285,14.914,-13.924,-1.8061,0.94583,88.348,,
338.16,86.334,1.8608,-2.608,1.9468,-0.4507,56.122,,
338.16,86.334,0.29237,2.4028,-0.18873,-2.3888,66.65,,
338.16,86.334,4.0761,-0.31487,-10.566,6.9922,50.079,,
338.16,86.334,22.597,-24.368,3.4136,-1.8516,89.539,,
339.16,88.531,3.149,-4.1908,0.93138,0.86077,67.474,,
339.16,88.531,0.18035,1.7708,2.6564,-4.4067,58.319,,
339.16,88.531,30.954,-30.613,-3.096,2.6054,90.82,,
339.16,88.531,-4.239,14.272,-22.749,13.042,48.523,,
340.16,89.447,0.69835,-0.44461,2.4376,-1.9939,66.284,,
340.16,89.447,-0.21022,2.3494,-0.50053,-1.8951,59.967,,
340.16,89.447,3.2922,0.33162,-9.5314,6.1895,72.418,,
340.16,89.447,22.192,-22.476,0.54358,-0.3563,90.546,,
341.16,89.905,6.9516,-5.9555,-3.2538,3.6249,66.925,,
341.16,89.905,23.591,-24.353,-3.7265,4.0921,69.397,,
341.16,89.905,9.0458,-3.3176,-2.9351,-2.6249,59.875,,
341.16,89.905,-5.7265,13.266,-16.66,9.0768,48.431,,
342.16,73.7,0.83205,0.83369,-2.6308,2.3815,62.805,,
342.16,73.7,-2.3546,9.1261,-15.503,8.596,49.347,,
342.16,73.7,9.8217,-4.5446,-1.6386,-3.5882,60.699,,
342.16,73.7,22.479,-22.91,-3.7026,4.1451,70.038,88.348,
343.16,72.418,1.0809,0.77626,-4.0347,3.5656,61.981,,
343.16,72.418,-1.3459,8.0167,-14.752,7.8619,48.981,,
343.16,72.418,7.6909,-2.3011,-2.1753,-3.0147,103.55,,
343.16,72.418,24.832,-25.907,-0.31634,1.2877,84.045,,
344.16,71.869,2.1163,-2.0829,-0.75631,2.1192,105.38,,
344.16,71.869,8.0742,-2.4402,-1.6674,-3.7636,103,,
344.16,71.869,22.365,-24.622,2.8174,-0.8151,53.558,,
344.16,71.869,-3.6764,-3.3233,16.556,-9.555,49.988,104.74,
345.16,71.869,1.4973,-1.7999,-0.026541,1.7262,103.73,,
345.16,71.869,1.9877,1.3174,3.1324,-6.2372,102.63,,
345.16,71.869,26.259,-24.052,-3.2593,0.99437,66.925,,
345.16,71.869,1.6037,8.0606,-18.752,9.3136,53.375,,
346.16,72.235,-1.6235,3.9144,-2.3556,0.81072,49.805,,
346.16,72.235,-0.33723,5.1169,-1.1762,-3.9891,101.81,,
346.16,72.235,-10.18,16.826,-14.382,7.4604,53.833,,
346.16,72.235,27.194,-19.255,-13.778,5.9893,66.925,,
347.16,73.059,6.8835,-3.6973,-4.1626,2.3478,101.26,,
347.16,73.059,5.5938,1.2492,-16.587,9.4741,71.594,,
347.16,73.059,21.746,-22.534,1.5535,-1.0663,56.58,,
347.16,73.059,3.2146,2.0987,-1.3978,-4.1442,101.53,,
348.16,74.615,2.1529,0.50637,-1.6363,0.37221,100.43,,
348.16,74.615,2.5186,3.0798,-2.7094,-3.2327,100.98,,
348.16,74.615,5.74,0.89642,-15.329,8.6855,74.249,,
348.16,74.615,9.9088,-10.188,2.0499,-1.8401,58.319,,
349.16,75.897,2.0119,-1.4526,-1.377,2.2244,99.976,,
349.16,75.897,-0.39262,3.5571,-2.2714,-0.70724,100.07,,
349.16,75.897,-9.8939,3.1574,15.523,-8.6839,77.271,,
349.16,75.897,19.65,-18.308,3.0688,-4.5181,63.354,,
350.16,76.904,4.3334,-3.3604,-1.4403,1.8552,99.243,,
350.16,76.904,12.334,-12.32,1.2959,-1.4703,83.862,,
350.16,76.904,3.5452,1.3503,-9.1321,4.2146,77.637,,
350.16,76.904,3.0942,2.1898,0.61197,-5.7868,100.25,,
351.16,77.911,0.12536,-0.51845,-0.15575,1.9317,98.694,,
351.16,77.911,3.2298,0.54433,-1.7652,-1.8277,99.884,,
351.16,77.911,5.2657,1.4656,-16.041,9.3243,78.003,,
351.16,77.911,10.212,-10.403,1.2915,-1.166,100.07,,
352.16,79.01,-0.41617,1.2811,-0.82008,0.74096,67.841,,
352.16,79.01,-1.4386,7.2619,-4.5568,-1.3179,100.43,,
352.16,79.01,16.123,-16.23,5.6545,-5.5227,84.045,,
352.16,79.01,-11.49,5.4602,13.131,-7.1251,79.193,,
353.16,80.2,0.86436,-1.9149,2.1978,0.23312,65.094,,
353.16,80.2,-0.015886,5.4601,-1.3965,-3.8217,99.518,,
353.16,80.2,3.259,-9.1436,14.13,-8.5621,75.348,,
353.16,80.2,19.948,-12.564,-11.038,3.708,79.834,,
354.16,81.573,-1.4234,2.2882,-1.3869,1.3027,67.291,,
354.16,81.573,9.4845,-9.073,1.3041,-1.6007,105.1,,
354.16,81.573,-3.7867,0.065185,7.279,-3.4929,76.904,,
354.16,81.573,1.2077,3.4891,-0.73705,-3.9143,99.518,,
355.16,83.038,-0.82511,1.8011,-0.32259,0.11474,80.383,,
355.16,83.038,3.4549,-0.55885,-0.76765,-2.2737,99.335,,
355.16,83.038,9.9074,-9.3014,-0.68045,0.16807,104.19,,
355.16,83.038,4.0075,3.1386,-15.698,8.6262,71.594,,
356.16,84.412,-1.5913,1.6873,0.094314,0.58512,81.757,,
356.16,84.412,10.445,-10.348,0.31858,-0.3112,104.37,,
356.16,84.412,3.252,3.0651,-3.0409,-3.1539,81.024,,
356.16,84.412,-3.6372,-2.4436,16.267,-10.255,71.136,,
357.16,85.327,-0.45564,1.6248,-1.3055,0.92628,81.757,,
357.16,85.327,3.7079,2.9326,-4.8445,-1.954,82.031,109.86,
357.16,85.327,5.4281,-0.20917,-12.754,7.4195,69.672,,
357.16,85.327,16.856,-15.052,0.87584,-2.6395,103.64,,
358.16,85.693,-0.97714,2.8309,-1.9787,0.8391,83.038,,
358.16,85.693,0.61106,1.2924,-0.9246,-1.3014,109.04,,
358.16,85.693,-1.9864,3.711,-6.2798,4.4067,71.045,,
358.16,85.693,5.1758,-4.2195,-2.9256,2.1225,96.405,,
359.16,85.236,1.138,-0.82777,-0.004804,1.1237,90.363,,
359.16,85.236,0.34478,1.727,-1.1659,-0.78413,84.412,,
359.16,85.236,4.746,-4.883,0.29735,-0.21495,59.235,,
359.16,85.236,0.93073,0.96114,-8.0741,6.2372,101.35,,
360.16,83.13,-0.42277,-0.020431,-0.34086,0.00097809,87.891,,
360.16,83.13,-0.97329,-1.1098,1.0576,1.0691,85.876,,
360.16,83.13,-4.8694,5.0673,0.23039,-0.42867,59.326,,
360.16,83.13,1.0949,1.1279,-8.6238,6.5907,100.62,,
361.16,76.447,-0.14714,0.42357,0.54562,-0.029114,65.826,,
361.16,76.447,0.89935,2.8452,-0.92968,-2.8079,87.433,,
361.16,76.447,6.2849,-6.7746,1.3347,-0.81421,58.96,,
361.16,76.447,-3.1931,-0.10581,11.015,-8.014,98.969,,
362.16,74.432,1.1123,-2.3031,2.9621,-2.4453,67.841,,
362.16,74.432,-2.0631,2.7355,-4.6463,3.5423,113.98,,
362.16,74.432,-0.8324,-2.1166,2.1364,0.8694,90.546,,
362.16,74.432,-6.3191,5.746,2.9378,-2.4161,60.516,,
363.16,74.249,0.29901,0.37669,-0.28189,0.38666,68.573,,
363.16,74.249,1.0123,1.607,-1.2829,-1.399,89.905,,
363.16,74.249,5.5482,-5.026,-3.2467,2.7446,61.066,,
363.16,74.249,-3.9532,5.7267,-7.4065,5.6583,47.882,,
364.16,74.524,-0.68013,1.1265,-1.1595,1.4888,72.327,,
364.16,74.524,-2.4509,4.9089,-8.0759,5.5639,49.713,,
364.16,74.524,3.0223,0.39367,0.45046,-3.6304,92.102,,
364.16,74.524,5.0426,-5.0387,-2.3247,2.4157,61.707,,
365.16,75.806,0.19055,0.0022538,-0.04512,0.62878,74.982,,
365.16,75.806,2.9324,1.7618,-1.7223,-2.8336,93.933,,
365.16,75.806,5.885,-5.5786,-2.5206,2.2247,45.319,,
365.16,75.806,-3.7706,6.354,-9.9551,7.4331,51.91,,
366.16,79.468,2.5926,-0.45975,-4.7342,3.9807,76.538,,
366.16,79.468,5.1859,-4.9329,-3.28,2.8038,44.769,,
366.16,79.468,1.5921,3.7777,-3.2148,-2.2581,57.312,,
366.16,79.468,-11.056,16.698,-21.361,15.693,54.565,,
367.16,85.785,0.076975,-0.66689,4.2827,-3.0559,78.278,,
367.16,85.785,-6.7718,3.3086,11.689,-9.0754,77.545,,
367.16,85.785,0.84799,2.085,-3.4541,0.47626,58.044,,
367.16,85.785,14.578,-18.104,10.256,-7.0591,48.248,,
368.16,87.799,-3.3765,6.1054,-3.6513,2.3007,77.82,,
368.16,87.799,-3.5554,6.7043,-8.8496,5.529,59.784,,
368.16,87.799,10.628,-9.6583,-7.3501,6.7882,47.333,,
368.16,87.799,8.0071,-4.7414,0.79024,-4.1821,68.115,,
369.16,88.531,-4.225,7.6374,-6.7802,4.8456,78.278,,
369.16,88.531,-4.3001,8.5657,-12.011,7.6544,86.517,,
369.16,88.531,1.7861,0.88259,-2.0579,-0.59976,65.552,,
369.16,88.531,12.054,-9.7607,-7.7418,5.799,46.692,,
370.16,88.623,-5.1528,7.3571,-4.3042,3.5547,94.391,,
370.16,88.623,-8.2549,11.473,-10.843,7.5516,63.538,,
370.16,88.623,0.29336,2.739,-3.4367,0.41954,108.95,,
370.16,88.623,10.36,-7.0367,-11.805,8.8616,43.854,,
371.16,87.341,-4.167,8.7212,-6.1236,2.8396,92.651,,
371.16,87.341,6.9313,-10.883,11.084,-6.9747,62.897,,
371.16,87.341,8.0039,-6.7195,2.6458,-4.5403,63.08,,
371.16,87.341,-9.6457,8.6597,6.1492,-5.6704,46.051,,
372.16,82.489,-1.8975,4.7241,-5.2447,3.9046,92.651,,
372.16,82.489,6.4804,-11.017,12.774,-8.2283,62.988,,
372.16,82.489,8.1337,-6.1642,2.6176,-4.7077,109.77,,
372.16,82.489,-9.756,10.331,2.5958,-3.2482,116.09,,
373.16,78.003,-1.4708,4.8892,-5.5498,3.5847,91.278,,
373.16,78.003,-4.6553,9.1487,-12.136,7.6381,62.622,,
373.16,78.003,8.9973,-7.9459,3.5201,-4.8566,120.57,,
373.16,78.003,9.1008,-9.5684,-3.0805,3.7882,118.38,,
374.16,76.996,-1.4835,2.5853,-1.5593,1.2534,113.89,,
374.16,76.996,-6.744,11.608,-13.886,9.1142,62.622,,
374.16,76.996,5.5719,-2.3887,0.3518,-3.6081,119.38,,
374.16,76.996,11.3,-10.919,-3.4822,3.3722,118.93,,
375.16,76.721,-1.5069,2.8953,-1.6512,1.0418,114.44,,
375.16,76.721,-6.2506,10.36,-10.779,6.6522,62.531,,
375.16,76.721,4.6012,-2.4218,1.9073,-4.3594,126.07,,
375.16,76.721,4.7952,-3.4498,-4.7677,3.6327,74.89,,
376.16,77.179,0.73878,-1.2511,2.9488,-1.6933,61.615,,
376.16,77.179,3.964,-1.7587,-5.6826,3.7536,71.32,,
376.16,77.179,0.019431,1.9888,-0.7007,-1.3687,126.53,,
376.16,77.179,-15.422,22.112,-17.773,11.556,58.319,,
377.16,78.186,0.50056,-0.05385,0.13783,0.22381,67.932,,
377.16,78.186,-0.63291,2.4572,-1.3187,-0.51739,85.052,,
377.16,78.186,2.4166,-0.64995,-5.3021,3.666,69.855,,
377.16,78.186,-11.848,16.034,-13.823,10.052,65.552,,
378.16,79.376,-0.093546,0.57425,0.31028,-0.0020835,64.911,,
378.16,79.376,0.49886,1.0277,0.021174,-1.6383,84.229,,
378.16,79.376,3.5772,-1.9727,-5.297,3.8766,114.9,,
378.16,79.376,-12.337,17.024,-13.973,9.459,49.622,,
379.16,79.926,0.4689,-0.29972,1.4942,-0.90858,51.361,,
379.16,79.926,0.9579,0.78015,-1.7427,-0.021934,69.763,,
379.16,79.926,2.5944,-1.9751,-4.2983,3.9687,114.17,,
379.16,79.926,-11.38,14.948,-11.225,7.8781,50.72,,
380.16,79.834,0.17527,-0.65336,1.7067,-0.49332,94.666,,
380.16,79.834,2.1748,-0.70288,0.57476,-1.9158,68.848,,
380.16,79.834,-5.102,8.8876,-10.184,6.7629,55.847,,
380.16,79.834,-3.8812,3.022,2.8285,-2.1295,52.46,,
381.16,79.285,1.2717,-0.91501,1.768,-1.4078,52.094,,
381.16,79.285,-0.79306,3.3245,-2.6003,-0.058339,73.7,,
381.16,79.285,-8.1176,12.27,-14.446,10.945,46.6,,
381.16,79.285,4.5179,-2.9518,-3.5229,2.0215,67.291,,
382.16,78.827,0.48313,-0.54569,2.1006,-1.2923,96.039,,
382.16,78.827,-5.0673,9.8986,-14.478,10.138,47.974,,
382.16,78.827,1.2756,3.2157,-2.7533,-1.8064,118.01,,
382.16,78.827,-4.667,4.1502,2.2655,-1.8899,67.017,,
383.16,78.735,0.54357,-0.41,1.2284,-0.59479,63.538,,
383.16,78.735,0.87639,4.5845,-3.8917,-1.5865,95.581,,
383.16,78.735,-6.6723,11.478,-15.033,10.573,48.706,,
383.16,78.735,5.0776,-3.4241,-4.3101,2.7474,66.467,,
384.16,79.651,-1.3507,3.2114,-1.9513,1.5089,60.516,,
384.16,79.651,-3.9162,5.4057,-6.6283,5.0987,47.607,,
384.16,79.651,1.1634,3.1488,-2.6139,-1.9191,96.313,,
384.16,79.651,-3.9481,2.8113,2.6033,-1.5786,63.995,,
385.16,81.94,-0.27131,-0.40474,3.4222,-2.0398,98.328,,
385.16,81.94,4.647,-3.4847,-3.0215,2.1041,78.003,,
385.16,81.94,-3.827,5.8532,-8.3215,6.5869,60.608,,
385.16,81.94,2.5465,2.5153,-2.6421,-2.3289,116.73,,
386.16,85.602,-1.6456,2.5011,-0.3493,0.9064,78.186,,
386.16,85.602,4.9765,-3.4321,-2.2087,0.81563,60.425,77.087,
386.16,85.602,1.2231,0.70007,0.68399,-2.6655,117.19,,
386.16,85.602,-6.7778,12.22,-17.615,12.425,52.826,,
387.16,88.348,0.098653,-0.65006,2.8505,-1.5972,101.07,,
387.16,88.348,4.8021,-3.2829,-2.3266,1.0108,59.784,,
387.16,88.348,1.589,0.89544,-0.51567,-1.9862,117.46,,
387.16,88.348,-8.283,12.784,-15.587,11.676,54.016,,
388.16,89.996,-1.2402,3.0099,-1.9228,1.5993,103.18,,
388.16,89.996,1.0158,1.6409,-0.78794,-1.9767,53.833,,
388.16,89.996,5.9612,-4.4827,-0.79188,-0.633,47.058,,
388.16,89.996,-7.4179,12.699,-19.606,14.534,98.694,,
389.16,91.461,0.60844,-0.63062,2.6696,-1.2699,103.45,,
389.16,91.461,1.2889,1.3764,-0.23904,-2.4338,53.833,,
389.16,91.461,6.1826,-4.5079,-1.618,0.0077086,46.143,,
389.16,91.461,-10.724,15.539,-20.085,15.768,97.504,,
390.16,92.468,-1.1464,5.1749,-6.6835,4.0618,105.29,,
390.16,92.468,7.2375,-8.7283,9.0914,-7.6264,99.06,,
390.16,92.468,1.2794,3.0392,-3.0578,-1.7411,54.382,,
390.16,92.468,8.286,-4.2396,-9.5695,5.4041,96.588,,
391.16,92.743,0.2513,3.7483,-5.9274,3.2969,105.47,,
391.16,92.743,3.6787,0.69751,-2.3369,-2.5582,60.883,,
391.16,92.743,-6.213,8.5466,-9.7934,7.4627,47.424,,
391.16,92.743,7.5097,-4.7339,-8.5939,5.6878,96.771,,
392.16,92.285,2.3669,-1.341,-0.51368,0.8753,105.38,,
392.16,92.285,2.7208,-0.41584,0.8537,-3.1624,60.608,,
392.16,92.285,9.2339,-5.9728,-7.7421,4.2671,96.222,,
392.16,92.285,-9.2314,15.326,-19.237,13.512,47.516,,
393.16,89.905,1.9567,-0.033809,-1.7433,1.2105,105.56,,
393.16,89.905,1.4852,1.035,-0.73313,-1.8878,60.333,,
393.16,89.905,6.3758,-3.1899,-9.7393,6.383,96.222,,
393.16,89.905,-17.656,21.137,-19.383,16.241,46.692,,
394.16,84.503,2.1265,-3.1128,3.3274,-1.6123,73.792,,
394.16,84.503,-0.35084,6.6775,-6.1509,0.19636,57.861,,
394.16,84.503,-18.291,22.788,-20.188,16.099,47.699,,
394.16,84.503,5.0961,-2.444,-10.169,7.5909,95.856,,
395.16,83.588,-2.4987,4.5567,-1.0196,0.31209,49.713,,
395.16,83.588,1.9057,2.574,-2.2096,-2.6507,69.214,,
395.16,83.588,-8.6905,6.5147,4.5611,-2.7311,67.657,,
395.16,83.588,-7.3986,10.057,-10.265,7.6614,101.35,,
396.16,83.862,-1.0888,1.4657,-0.39728,0.80747,70.862,,
396.16,83.862,2.4654,-0.62656,0.54786,-2.3295,94.666,,
396.16,83.862,4.151,-3.1538,-3.4061,2.5499,68.115,,
396.16,83.862,-8.63,13.1,-13.64,9.3332,101.35,,
397.16,84.778,1.8803,-3.4179,5.8303,-3.5973,70.679,,
397.16,84.778,3.6737,-2.1854,-4.9693,3.7544,67.474,,
397.16,84.778,-12.623,18.129,-16.373,11.192,57.587,,
397.16,84.778,4.3616,-2.1602,1.4867,-3.6818,71.503,,
398.16,85.968,0.60642,-1.0602,2.4678,-1.2671,71.503,,
398.16,85.968,1.3182,1.6622,-1.6334,-1.3001,72.601,,
398.16,85.968,-10.009,15.097,-16.097,11.252,124.88,,
398.16,85.968,9.5977,-7.7433,-6.4935,4.8715,103.09,,
399.16,86.884,0.31096,-0.41866,0.97029,-0.091574,72.235,,
399.16,86.884,0.1998,2.2372,-1.1351,-1.1978,73.883,,
399.16,86.884,-5.7028,4.3017,3.2828,-1.94,104,,
399.16,86.884,-7.7086,11.37,-13.251,9.8211,125.34,,
400.16,87.158,0.39421,-0.47784,1.0207,-0.16306,72.693,,
400.16,87.158,0.92452,1.3866,0.22234,-2.4842,74.341,,
400.16,87.158,6.2506,-4.9995,-4.1579,2.9902,104.92,,
400.16,87.158,-9.7998,14.592,-14.596,9.951,124.05,,
401.16,85.785,1.8177,0.44712,-3.1275,2.2559,83.862,,
401.16,85.785,3.8744,-1.3915,-6.8827,4.2767,105.01,,
401.16,85.785,2.4566,-0.52497,1.7569,-3.767,74.89,,
401.16,85.785,-22.365,31.442,-25.679,16.732,53.833,,
402.16,69.855,0.13749,-0.36616,1.3733,-0.38323,81.848,,
402.16,69.855,1.6493,0.43886,0.68398,-2.7372,73.425,,
402.16,69.855,4.0207,-1.6445,-6.1088,3.8902,101.53,,
402.16,69.855,-19.969,27.646,-21.099,13.69,54.474,,
403.16,68.848,2.3126,-2.7535,1.9673,-0.77829,81.848,,
403.16,68.848,1.2378,1.2385,0.078919,-2.4895,70.953,,
403.16,68.848,-16.713,23.642,-21.447,14.941,68.481,,
403.16,68.848,5.4268,-3.741,-5.1759,3.4829,54.199,,
404.16,68.665,-2.9121,3.1117,1.0496,0.12773,80.75,,
404.16,68.665,2.8364,-0.5287,0.37947,-2.6577,69.397,,
404.16,68.665,4.5352,1.1824,-18.375,13.008,80.566,,
404.16,68.665,-22.68,27.139,-14.773,10.346,109.5,,
405.16,68.481,2.3332,-2.7089,1.3871,-0.25827,94.208,,
405.16,68.481,2.4063,0.16388,-1.1703,-1.2876,57.861,,
405.16,68.481,21.628,-26.766,14.368,-9.6547,109.41,,
405.16,68.481,11.273,-7.5312,-12.431,8.815,80.109,,
406.16,68.481,0.8194,-0.3047,0.30597,-0.040741,52.734,,
406.16,68.481,4.8372,0.29271,-1.8651,-3.3964,53.741,,
406.16,68.481,11.44,-8.3849,-11.756,8.8026,71.045,,
406.16,68.481,18.747,-24.098,15.937,-10.771,68.115,,
407.16,69.214,0.24077,-0.43563,2.0654,-1.1284,51.544,,
407.16,69.214,9.7516,-7.1112,-9.281,6.9543,69.397,,
407.16,69.214,3.4353,0.94548,-0.37354,-4.0267,54.199,,
407.16,69.214,-13.751,18.262,-14.417,10.249,69.58,,
408.16,70.038,7.6549,-7.6081,1.8641,-0.61889,47.882,,
408.16,70.038,18.76,-21.107,8.3179,-6.5753,72.418,,
408.16,70.038,3.0173,-0.98273,-7.01,4.9572,68.665,,
408.16,70.038,0.93159,3.3501,-1.3254,-2.9076,52.094,,
409.16,71.136,2.4969,-2.8309,2.3866,-1.3474,49.805,,
409.16,71.136,15.265,-17.31,7.6479,-6.1502,71.869,,
409.16,71.136,1.6031,3.4012,-2.3167,-2.6406,50.171,,
409.16,71.136,7.0805,-2.6265,-13.041,8.8659,67.749,,
410.16,72.144,2.4066,-2.0038,0.54858,-0.1934,49.53,,
410.16,72.144,17.398,-19.582,8.6115,-6.8457,71.594,,
410.16,72.144,-0.086613,5.1095,-2.8141,-2.2125,48.431,,
410.16,72.144,9.4027,-4.6432,-13.348,8.6358,44.952,,
411.16,73.517,1.2131,-0.57255,0.12382,0.016548,48.523,,
411.16,73.517,0.76515,2.8875,-1.3276,-2.5137,46.783,,
411.16,73.517,2.0213,0.1013,-5.0481,2.9958,57.678,,
411.16,73.517,16.961,-18.324,4.0832,-2.9582,54.565,,
412.16,74.982,0.074148,0.57005,-0.087547,0.23461,113.71,,
412.16,74.982,1.2503,3.0271,-2.4209,-1.9806,45.502,,
412.16,74.982,1.6763,0.44237,-6.0028,3.9763,109.41,,
412.16,74.982,9.314,-9.9603,2.4403,-1.8317,55.389,,
413.16,76.172,0.37937,0.46753,-0.22959,0.1817,111.24,,
413.16,76.172,-2.0848,6.1825,-2.6263,-1.6686,46.051,,
413.16,76.172,1.9645,0.65567,-5.7049,3.1732,107.57,,
413.16,76.172,15.065,-16.742,6.1926,-4.7512,55.573,,
414.16,77.362,0.87165,-0.37503,0.12224,0.17957,109.5,,
414.16,77.362,-4.4287,9.4675,-5.195,0.24918,47.516,,
414.16,77.362,-2.1372,-0.31406,5.5184,-3.1616,105.74,,
414.16,77.362,14.19,-15.208,5.6269,-4.9221,56.213,,
415.16,78.827,0.80978,0.081499,-0.084864,-0.023002,109.68,,
415.16,78.827,-5.0578,10.052,-5.7459,0.57968,43.579,,
415.16,78.827,16.372,-18.003,7.207,-5.985,75.989,,
415.16,78.827,2.6205,-0.15511,-6.1757,3.8352,105.1,,
416.16,79.651,0.38699,0.42198,-0.20015,0.18857,109.59,,
416.16,79.651,-4.0314,9.0933,-5.5552,0.37598,121.12,,
416.16,79.651,2.464,-0.62681,-5.2834,3.5446,91.553,,
416.16,79.651,15.574,-16.32,4.889,-4.3649,55.664,,
417.16,79.834,0.57392,-0.63838,1.1309,-0.27398,109.95,,
417.16,79.834,3.5808,-1.5333,-5.803,3.8704,91.827,,
417.16,79.834,-2.9527,10.35,-6.9905,-0.29421,120.94,,
417.16,79.834,18.702,-20.737,8.9749,-7.1482,77.82,,
418.16,79.834,-1.4874,1.962,-0.54696,0.86105,120.57,,
418.16,79.834,6.9146,-7.7911,3.4451,-2.4585,56.763,,
418.16,79.834,1.5396,3.021,-2.7325,-1.7979,101.62,,
418.16,79.834,1.6169,-0.10356,-4.5151,3.0654,92.194,,
419.16,79.742,-0.4421,1.0124,-0.74852,0.98644,111.51,119.75,
419.16,79.742,-0.22767,1.8112,-6.1201,4.4763,79.102,,
419.16,79.742,-1.4469,8.2436,-5.026,-1.7387,124.51,,
419.16,79.742,25.605,-27.399,7.0365,-5.1976,100.16,,
420.16,80.017,1.5442,-1.2532,0.16555,0.32209,56.488,,
420.16,80.017,7.5539,-7.627,1.7571,-1.9069,100.16,,
420.16,80.017,1.2878,-3.2073,5.7991,-3.8677,78.827,,
420.16,80.017,1.0904,5.0133,-4.0729,-1.8928,47.333,,
421.16,80.475,-3.9069,4.69,-0.93612,0.91762,52.277,,
421.16,80.475,7.7331,-7.1709,-4.5823,4.256,58.96,,
421.16,80.475,-9.4086,15.508,-17.198,11.029,77.82,,
421.16,80.475,4.5459,-0.45902,0.3972,-4.4354,45.593,,
422.16,81.573,-1.5742,2.8626,-2.738,2.2393,54.749,,
422.16,81.573,1.9272,1.5422,-1.1013,-2.4338,95.581,,
422.16,81.573,-17.236,22.049,-21.165,16.211,78.094,,
422.16,81.573,6.1989,-4.6859,-5.1601,3.6272,64.545,,
423.16,88.074,-1.0881,1.6778,-1.6874,1.896,56.03,,
423.16,88.074,-9.2596,12.456,-13.593,10.377,49.072,,
423.16,88.074,2.2289,1.2748,-1.0885,-2.368,55.023,,
423.16,88.074,-7.8355,6.7789,3.6366,-2.5629,61.615,,
424.16,91.095,-0.55683,0.5377,-0.33835,1.1399,57.22,,
424.16,91.095,1.535,5.0362,-4.5754,-1.7787,55.023,,
424.16,91.095,-9.2833,11.414,-12.071,9.9779,51.086,,
424.16,91.095,-7.7209,6.1512,4.5961,-3.0247,60.883,,
425.16,91.553,-1.196,1.7471,0.32566,-0.10327,78.827,,
425.16,91.553,-8.886,6.5812,5.5778,-3.3918,57.77,,
425.16,91.553,1.685,2.1518,-1.3364,-2.5891,99.792,,
425.16,91.553,9.9764,-13.493,13.16,-9.6929,62.164,,
426.16,91.003,0.67951,-0.25908,0.047707,0.3078,59.326,,
426.16,91.003,2.6573,1.22,-0.93755,-2.9545,103.64,,
426.16,91.003,7.8118,-5.5651,-6.6677,4.3948,56.03,,
426.16,91.003,-11.571,15.658,-17.567,13.59,54.108,,
427.16,87.616,-0.93022,1.1413,-0.37906,0.94655,80.658,,
427.16,87.616,7.3631,-4.1378,-7.2211,4.0637,54.291,,
427.16,87.616,-1.0812,7.1439,-1.5855,-4.3872,104.83,,
427.16,87.616,-11.281,14.871,-16.391,12.865,57.312,,
428.16,81.848,-0.44489,0.28973,0.91618,0.011707,80.75,,
428.16,81.848,7.3628,-5.5732,-4.2808,2.586,54.657,,
428.16,81.848,1.8657,4.2334,-1.1801,-4.7926,105.38,,
428.16,81.848,-21.067,28.49,-30.278,23.06,56.03,,
429.16,80.109,0.84511,-0.55254,-0.3604,0.84936,80.566,,
429.16,80.109,7.7863,-4.9034,-5.7501,2.8129,53.833,,
429.16,80.109,0.65575,4.5882,0.13099,-5.2166,105.29,,
429.16,80.109,-12.759,20.361,-28.739,21.367,51.544,,
430.16,79.468,1.2011,-1.6084,3.2715,-2.0969,79.742,,
430.16,79.468,-27.867,36.025,-32.875,25.11,80.292,,
430.16,79.468,0.51642,6.0509,-0.44004,-6.2072,51.27,,
430.16,79.468,17.095,-7.2218,-25.767,16.147,53.375,,
431.16,79.102,1.7715,-0.71369,-0.56066,0.273,79.468,,
431.16,79.102,2.9063,0.65628,-2.9616,-0.73436,106.75,,
431.16,79.102,13.892,-11.695,-11.287,9.0273,51.453,,
431.16,79.102,-15.571,21.034,-23.489,18.251,79.01,,
432.16,79.376,0.6813,-0.26008,0.35381,0.0041635,79.834,,
