Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
892340,2024,27339,18346,8002,14969,0.0891781,0.0631936,0.492066
892360,2024,27331,18338,7996,14966,0.0485265,0.129689,0.337952
892380,2024,27330,18335,7995,14968,0.0143748,0.0424499,0.180455
892400,2024,27336,18337,7998,14976,-0.0221966,-0.0908906,0.302488
892420,2024,27348,18343,8005,14988,0.0110121,0.020663,0.397309
892440,-2017,27365,18353,8016,15006,0.0449231,0.184168,0.77332
892460,-1954,27386,18365,8031,15028,-0.0577761,0.0690517,0.311488
892480,-2017,27410,18378,8048,15054,0.00244253,-0.0432423,0.058659
892500,-2017,27436,18392,8067,15081,-0.0479779,0.0353936,0.443445
892520,-2017,27464,18407,8086,15109,-0.0527343,0.190425,0.616719
892540,-2017,27492,18424,8107,15137,0.036646,0.0560241,0.473865
892560,-2017,27518,18440,8127,15163,-0.0578939,-0.0170469,-0.135169
892580,-2017,27540,18454,8144,15184,-0.00300736,-0.0112373,-0.0263948
892600,-2017,27557,18463,8158,15201,-0.0325521,-0.126978,0.186793
892620,-2022,27567,18468,8166,15211,0.022584,-0.0106145,0.200958
892640,-2022,27571,18469,8170,15216,0.0280565,0.100513,0.211322
892660,-2018,27572,18468,8171,15217,-0.0342524,-0.0434813,-0.266542
892680,-2018,27570,18465,8169,15213,0.0483176,-0.14542,-0.367677
892700,-2022,27566,18462,8165,15206,-0.0366132,-0.0615358,0.00765524
892720,-2022,27559,18456,8159,15195,0.0352259,0.037997,0.217634
892740,-2017,27548,18449,8149,15181,-0.0131808,-0.0241383,-0.0135679
892760,-2018,27533,18439,8137,15165,-0.107471,-0.140288,-0.432535
892780,-2022,27515,18425,8122,15146,-0.0306924,-0.158681,-0.320754
892800,-2022,27494,18410,8106,15128,-0.12574,-0.139592,-0.22405
892820,-2018,27473,18396,8092,15111,0.0281496,-0.0641768,-0.107331
892840,-2018,27452,18383,8078,15095,-0.0225946,0.0141559,-0.315397
892860,-2022,27431,18370,8066,15081,-0.0306243,-0.198186,-0.804382
892880,-2022,27410,18357,8055,15068,0.0871338,-0.261902,-0.443882
892900,-2017,27387,18343,8043,15056,-0.00904155,-0.149536,-0.20881
892920,-2018,27362,18327,8033,15047,0.0574286,-0.0317694,-0.0537498
892940,-2022,27337,18311,8024,15040,0.0257403,0.0031259,-0.0358139
892960,-2022,27314,18296,8018,15037,0.0342963,-0.0974827,-0.447914
892980,2024,27293,18284,8014,15036,0.0310797,-0.161594,-0.204394
893000,2047,27276,18275,8014,15038,0.0603644,-0.0213322,0.123446
893020,2031,27262,18268,8016,15044,0.0608036,0.195668,0.473133
893040,2047,27250,18262,8019,15050,-0.0980384,0.181463,0.2595
893060,2024,27238,18256,8022,15058,-0.0526531,0.0183036,0.0500925
893080,2024,27227,18251,8025,15066,-0.0595287,-0.0145362,0.369841
893100,2024,27218,18247,8030,15076,-0.0220869,0.0504992,0.31099
893120,2024,27213,18246,8038,15088,0.0345557,0.167476,0.397318
893140,2024,27212,18249,8047,15101,-0.0465639,0.122966,0.252705
893160,2024,27215,18254,8056,15113,-0.075992,0.0114941,0.0689968
893180,2024,27219,18259,8064,15122,-0.105436,0.00328052,0.250951
893200,2024,27221,18262.5,8068,15127,0.0757461,0.0124638,0.27318
893220,-2017,27223,18266,8072,15132,0.0887003,0.08548,0.356739
893240,-1976,27226,18270,8075,15136,-0.0225378,0.0104455,-0.142476
893260,-2017,27233,18276,8080,15140,0.0577176,-0.0627178,-0.252855
893280,-2017,27245,18286,8086,15146,-0.0684897,0.018771,0.0755446
893300,-2018,27268,18304,8097,15156,0.0495232,0.105926,0.329772
893320,-2022,27293,18323,8108,15164,0.0535762,0.0812391,0.0119472
893340,-2022,27320,18342,8117,15172,-0.0523454,-0.0449465,-0.470499
893360,-2018,27345,18361,8125,15177,0.116141,-0.122855,-0.234585
893380,-2018,27368,18378,8130,15181,0.0232257,-0.0887529,-0.136065
893400,-2022,27392,18394,8136,15186,0.0544427,-0.00533488,-0.172588
893420,-2022,27416,18410,8144,15194,0.0428367,0.101448,0.0878003
893440,-2018,27441,18426,8152,15203,-0.0300051,0.0147786,-0.264996
893460,-2022,27461,18438,8158,15209,0.0875772,-0.145663,-0.349693
893480,-2017,27473,18445,8159,15210,0.0305126,-0.174364,-0.233396
893500,-2017,27475,18444,8154,15205,0.0937664,-0.0892566,-0.124315
893520,-2017,27465,18435,8145,15196,-0.0384848,0.111189,-0.0686402
893540,-2018,27445,18419,8132,15183,-0.050994,0.0569425,-0.0970617
893560,-2017,27418,18398,8117,15169,0.0493884,-0.11131,0.0772236
893580,-2021,27386,18373,8102,15157,-0.0920638,-0.10054,0.0337603
893600,-2017,27352,18348,8090,15147,0.0545245,0.128719,0.219252
893620,-2022,27319,18323,8079,15139,-0.120613,0.0802368,0.183805
893640,-2022,27286,18301,8070,15132,0.00782142,-0.153239,-0.319468
893660,-2021,27256,18280,8063,15128,-0.0358089,-0.0302093,-0.0312992
893680,-2018,27230,18263,8059,15127,-0.103277,0.105074,0.399912
893700,-2022,27211,18250,8059,15131,0.0707257,0.0590508,0.427169
893720,-2022,27198,18242,8063,15140,-0.123427,-0.0126929,-0.0162125
893740,1903,27192,18240,8071,15152,0.0436779,-0.0915384,-0.200809
893760,2047,27192,18242,8081,15167,-0.00769341,-0.065964,0.0449812
893780,2047,27200,18249,8094,15183,-0.0793691,-0.073244,0.0839837
893800,2047,27213,18260,8108,15198,0.0931076,0.0242813,0.260116
893820,2047,27228,18272,8120,15211,-0.00597787,-0.0429836,-0.178342
893840,2024,27241,18283,8129,15219,-0.00399837,-0.0898567,-0.159489
893860,2024,27250,18290,8134,15222,0.00572263,-0.0535552,0.198397
893880,2024,27254,18293,8136,15222,0.00124199,-0.0235724,0.16745
893900,2024,27255,18294,8136,15220,0.0953859,0.0540274,0.165152
893920,2024,27255,18295,8135,15217,-0.054857,-0.00507164,-0.263766
893940,2024,27256,18296,8133,15215,0.00795217,-0.0611103,-0.227596
893960,-2017,27259,18297,8133,15215,-0.0480665,-0.045517,0.0982496
893980,-1974,27265,18300,8135,15219,0.0182338,0.144006,0.265479
894000,-2017,27271,18303,8138,15227,0.0379893,0.177063,0.178249
894020,-2022,27280,18307,8144,15238,-0.0936466,-0.0384861,-0.287369
894040,-2018,27291,18314,8155,15256,0.0584964,-0.0424811,-0.170144
894060,-2018,27310,18326,8171,15283,-0.021237,0.0262664,-0.0528027
894080,-2022,27337,18343,8194,15316,0.0627991,0.0773616,0.119142
894100,-2022,27372,18367,8222,15356,0.0447986,0.161018,0.0640408
894120,-2018,27411,18394,8254,15397,0.0478414,0.0482814,-0.339121
894140,-2017,27449,18421,8286,15438,0.116279,-0.105344,-0.257959
894160,-2022,27485,18446,8316,15476,-0.020719,-0.0989888,-0.0915168
894180,-2022,27518,18469,8345,15513,0.0694347,0.0717364,0.177203
894200,-2021,27547,18491,8372,15545,-0.0750962,0.155308,0.130229
894220,-2018,27567,18508,8392,15564,-0.0579862,-0.0512497,-0.234501
894240,-2022,27574,18516,8399,15567,0.0221726,-0.159881,-0.00671975
894260,-2017,27560,18509,8389,15550,-0.0955602,-0.0939618,-0.0380054
894280,-2017,27507,18474,8348,15501,-0.00907906,0.0732805,0.180514
894300,-2022,27454,18439,8307,15452,-0.0836049,0.0996277,0.0221938
894320,-2022,27369,18380,8242,15382,-0.0558319,-0.0290792,-0.311938
894340,-2017,27269,18310,8167,15300,0.000595365,-0.0778653,-0.013295
894360,-2018,27155,18232,8082,15208,-0.0330975,-0.147731,-0.086891
894380,-2022,27030,18147,7986,15102,0.0093286,-0.00257919,0.108962
894400,-2022,26892,18053,7880,14986,-0.0310841,-0.0291311,-0.167386
894420,-2017,26745,17952,7766,14866,-0.0367924,-0.0934331,-0.267954
894440,-2017,26595,17846,7652,14751,-0.071455,-0.0972338,0.0460011
894460,-2022,26456,17748,7552,14655,0.0281221,-0.065014,0.14995
894480,-2017,26344,17667,7475,14586,0.0981892,0.0290753,0.270273
894500,1899,26268,17615,7427,14547,-0.000611371,-0.0865907,-0.232604
894520,2047,26234,17593,7410,14536,-0.0137744,-0.212018,-0.21519
894540,2047,26241,17602,7421,14551,-0.0671731,-0.0225095,0.282098
894560,2031,26284,17636,7456,14591,-0.0187665,0.145178,0.475544
894580,2047,26361,17691,7514,14656,0.0958483,0.154995,0.399542
894600,2024,26471,17767,7596,14749,0.000782746,0.0674956,0.0790121
894620,2024,26615,17865,7703,14870,-0.0122524,-0.0369163,0.0826317
894640,2024,26791,17987,7833,15011,-0.0907744,0.0787422,0.27424
894660,2024,26991,18127,7978,15162,-0.0676096,0.249681,0.45296
894680,2024,27204,18278,8127,15313,-0.0451014,0.285566,0.674748
894700,2024,27413,18426,8269,15453,-0.0702299,0.170077,0.253255
894720,-2017,27601,18558,8393,15574,0.0321855,0.007221,0.092535
894740,-1960,27759,18667,8495,15674,-0.132726,-0.0278233,0.0255662
894760,-2017,27882,18749,8574,15753,-0.0757202,0.119049,0.206581
894780,-2022,27982,18816,8638,15813,-0.0516196,0.192948,0.357836
894800,-2022,28027,18847,8666,15831,-0.0405504,-0.0281274,-0.374091
894820,-2018,28037,18856,8667,15819,-0.0448139,-0.212833,-0.575523
894840,-2018,28013,18842,8644,15777,-0.00281983,-0.174325,-0.204065
894860,-2022,27956,18805,8596,15711,0.0974736,-0.0669249,-0.323097
894880,-2022,27872,18748,8528,15626,0.0119552,-0.0919036,-0.72303
894900,-2017,27766,18675,8444,15526,0.0145554,-0.109713,-0.707021
894920,-2018,27647,18593,8351,15416,0.0184839,-0.0692085,-0.179385
894940,-2022,27526,18509,8255,15302,0.0116809,-0.238508,-0.492645
894960,-2022,27411,18431,8161,15190,0.13185,-0.204355,-0.634248
894980,-2018,27307,18362,8073,15084,0.0775205,-0.00574697,-0.423105
895000,-2018,27218,18302,7993,14987,0.0819629,-0.0514869,-0.399966
895020,-2022,27144,18251,7923,14904,0.0473256,0.00444797,-0.0745845
895040,-2022,27087,18210,7863,14835,-0.00873106,0.109153,0.375184
895060,-2021,27047,18180,7817,14782,0.104621,0.177076,0.509725
895080,-2018,27024,18161,7785,14745,-0.0718797,0.0304965,0.00483933
895100,-2022,27016,18152,7767,14723,-0.00655336,-0.0717448,-0.102332
895120,-2018,27021,18152,7760,14716,0.0069107,0.0652706,0.385703
895140,-2018,27037,18160,7765,14721,-0.0298609,0.0906336,0.462057
895160,-2022,27063,18174,7779,14738,0.000595142,0.215068,0.592086
895180,-2022,27096,18194,7803,14767,-0.090194,0.0942059,0.200142
895200,-2018,27135,18218,7835,14805,0.0275357,-0.0174164,0.0188666
895220,-2021,27180,18247,7874,14852,-0.0298572,-0.0526143,0.121884
895240,-2022,27228,18279,7919,14903,0.0662491,0.0487507,0.140274
895260,-2022,27277,18312,7965,14956,0.0749502,0.156721,0.461209
895280,1832,27323,18343,8009,15008,-0.0389726,-0.0457599,-0.217151
895300,2047,27363,18371,8050,15056,0.0528898,-0.141812,-0.229218
895320,2047,27398,18395,8087,15099,0.000388935,-0.125757,-0.100428
895340,2031,27427,18417,8120,15139,0.08525,0.0602321,0.127739
895360,2047,27453,18436,8150,15173,0.103085,0.109095,0.0844088
895380,2024,27473,18452,8176,15203,0.0688168,-0.00542409,-0.20958
895400,2024,27488,18463,8195,15225,0.0425463,-0.0909623,-0.0174123
895420,2024,27496,18469,8206,15237,-0.00627355,-0.0712166,0.155973
895440,2024,27497,18470,8210,15241,0.0344912,0.0215068,0.215579
895460,2024,27493,18467,8206,15236,0.0899548,0.0906738,0.165951
895480,2024,27484,18461,8198,15224,-0.0333471,0.00381211,-0.179766
895500,2024,27473,18453,8185,15208,-0.0742291,-0.0834887,0.12576
895520,-2017,27462,18444,8170,15188,-0.0210226,0.0118428,0.517495
895540,-1960,27451,18435,8152,15166,-0.0265246,0.0377698,0.386776
895560,-2017,27440,18426,8133,15142,-0.0379889,0.0270574,-0.00125126
895580,-2017,27430,18416,8112,15115,-0.00618924,-0.0450902,-0.272319
895600,-2018,27419,18406,8089,15087,-0.0402942,-0.137656,-0.0800702
895620,-2022,27409,18396,8067,15059,0.0524488,-0.102458,-0.048683
895640,-2022,27401,18387,8047,15035,0.129721,0.0438315,-0.00698628
895660,-2018,27394,18379,8029,15014,-0.133726,0.0385068,-0.158535
895680,-2018,27387,18371,8014,14997,-0.0620454,-0.167835,-0.394772
895700,-2022,27379,18363,8000,14984,-0.015527,-0.193464,-0.198731
895720,-2022,27370,18353,7989,14973,0.0214821,-0.0697773,-0.135122
895740,-2018,27359,18342,7980,14967,0.0701109,0.0261395,-0.139687
895760,-2018,27347,18330,7973,14964,-0.0601365,-0.030819,-0.209694
895780,-2022,27334,18318,7968,14964,-0.0348603,-0.0982261,-0.458459
895800,-2022,27318,18305,7966,14968,-0.0232706,-0.175322,-0.334358
895820,-2017,27302,18292,7965,14974,0.0975505,-0.0745656,-0.358767
895840,-2022,27284,18279,7966,14982,0.0543516,0.0938619,0.119255
895860,-2022,27265,18266,7967,14989,0.0164954,-0.223401,-0.738869
895880,-2018,27246,18253,7967,14995,-0.0289019,-0.28281,-0.836077
895900,-2017,27228,18241,7968,15000,0.0163485,-0.070861,-0.0167323
895920,-2022,27212,18231,7969,15004,0.036854,0.0355959,0.114712
895940,-2022,27200,18224,7971,15008,0.00417292,0.0834488,0.100469
895960,-2021,27191,18220,7973,15010,0.00620877,0.0714376,0.147862
895980,-2017,27188,18220,7974,15012,0.0447865,-0.080396,0.183135
896000,-2022,27191,18222,7977,15014,-0.0526943,-0.172153,-0.261194
896020,-2022,27200,18228,7982,15018,0.0342221,0.43657,0.466753
896040,-2018,27215,18239,7989,15023,0.016802,0.436699,1.06087
896060,-2017,27236,18254,7998,15030,0.0646536,-0.0732594,0.642921
896080,2047,27262,18271,8010,15040,0.0852136,-0.239577,0.151029
896100,2047,27293,18291,8023,15052,-0.285711,-0.0564707,0.0514228
896120,2031,27328,18313,8039,15069,-0.126142,-0.0246618,0.0380582
896140,2047,27365,18335,8056,15088,-0.0642706,0.0831378,0.558293
896160,2024,27403,18359,8075,15108,0.251746,0.291848,0.473404
896180,2024,27440,18382,8095,15130,-0.00700666,-0.0230981,-0.00496176
896200,2024,27476,18404,8114,15150,-0.156103,-0.294619,0.266276
896220,2024,27507,18423,8131,15168,-0.0776899,-0.118115,0.2835
896240,2024,27533,18439,8145,15182,0.00563133,-0.0281151,-0.59333
896260,2024,27556,18451,8154,15193,0.220318,0.0113887,-0.619083
896280,2024,27566,18455,8156,15196,0.0338018,0.136189,0.426483
896300,-1995,27571,18455,8154,15194,-0.117435,0.0703957,0.424188
896320,-1993,27570,18452,8147,15187,0.036118,-0.00103133,0.101937
896340,-2017,27563,18446,8138,15174,0.0541441,-0.0398461,-0.383242
896360,-2017,27550,18436,8124,15157,-0.0213722,-0.167492,-0.451693
896380,-2022,27531,18422,8106,15136,-0.0721047,-0.061849,-0.084575
896400,-2022,27506,18403,8084,15112,-0.000517394,0.0483096,0.226696
896420,-2021,27477,18382,8061,15088,0.0826765,0.0950032,0.000395022
896440,-2017,27446,18359,8038,15064,0.00886394,-0.0265342,-0.407553
896460,-2017,27416,18338,8017,15043,0.0746863,-0.176234,-0.436289
896480,-2017,27389,18319,8000,15026,-0.0341186,-0.158346,-0.337104
896500,-2017,27365,18304,7988,15014,0.0285378,-0.00910981,-0.208702
896520,-2017,27347,18293,7981,15007,0.148643,0.224225,0.0274019
896540,-2017,27334,18284,7977,15005,-0.0139794,0.187493,-0.0939542
896560,-2022,27326,18278,7977,15008,0.0229403,0.0489102,-0.0586126
896580,-2017,27325,18277,7981,15016,-0.150462,0.119482,0.355038
896600,-2017,27331,18282,7991,15029,-0.0730093,0.288493,0.765662
896620,-2022,27344,18293,8007,15046,-0.0312978,0.330402,0.550092
896640,-2022,27365,18309,8026,15065,-0.123113,0.0911033,0.0379267
896660,-2017,27390,18329,8047,15087,-0.0261522,-0.0575576,0.0544725
896680,-2017,27419,18350,8070,15109,-0.0804371,-0.038635,0.0675724
896700,-2022,27449,18371,8092,15131,0.0612883,0.108807,0.247149
896720,-2017,27479,18393,8113,15151,0.0394157,0.115996,0.147269
896740,-2018,27507,18413,8133,15169,-0.0821342,-0.0723892,-0.407807
896760,-2022,27532,18432,8150,15183,-0.0143896,-0.206957,-0.464319
896780,-2022,27552,18448,8163,15193,-0.049817,-0.118767,-0.272258
896800,-2017,27567,18460,8172,15198,0.141597,0.0266086,0.0322523
896820,2024,27576,18467,8176,15200,-0.00472198,0.0381774,-0.234558
896840,2047,27576,18467,8175,15196,-0.0725727,-0.0400001,-0.538881
896860,2031,27567,18461,8167,15188,0.0346429,-0.0450802,-0.153802
896880,2047,27552,18449,8156,15175,-0.0040512,-0.0105185,-0.157984
896900,2024,27529,18434,8140,15160,0.169488,0.0734242,0.116605
896920,2024,27501,18415,8122,15142,0.101745,0.0346792,-0.191427
896940,2024,27467,18392,8101,15122,0.000875469,-0.0234282,-0.389227
896960,2024,27429,18366,8079,15103,0.00363416,-0.0005229,0.0438969
896980,2024,27390,18337,8057,15087,0.0305347,0.0834022,0.485932
897000,2024,27350,18309,8037,15074,0.0496469,0.259355,0.587586
897020,2024,27313,18283,8019,15064,-0.0877645,0.154321,0.243597
897040,2024,27280,18259,8006,15057,-0.0296976,-0.0058731,0.0995123
897060,-2017,27251,18239,7995,15054,-0.0175898,-0.0378116,0.362337
897080,-2017,27229,18224,7989,15054,-0.0719293,0.00148116,0.208808
897100,-2017,27213,18214,7986,15059,-0.0756741,0.143535,0.148661
897120,-2018,27205,18208,7987,15066,-0.105759,0.130003,0.0264799
897140,-2022,27205,18208,7990,15076,-0.010606,-0.0112434,-0.158375
897160,-2022,27210,18211,7995,15085,0.0414745,-0.117401,-0.282058
897180,-2018,27221,18219,8002,15093,0.0547194,0.0570064,0.0179665
897200,-2018,27236,18230,8008,15099,-0.00493096,0.225102,0.398855
897220,-2022,27252,18241,8012,15100,-0.0011717,0.00409878,-0.525952
897240,-2022,27268,18253,8015,15099,0.0247878,-0.10557,-0.637103
897260,-2018,27284,18263,8016,15097,0.09165,0.0586865,0.0282634
897280,-2017,27298,18273,8016,15093,0.0977642,0.0393415,-0.0118302
897300,-2022,27310,18280,8015,15089,-0.0211527,0.0372836,-0.237286
897320,-2022,27318,18286,8013,15083,-0.109321,0.0305539,-0.236291
897340,-2018,27322,18288,8009,15076,-0.0683529,-0.0142162,0.208775
897360,-2017,27323,18287,8005,15068,-0.0188116,-0.0233465,0.0244195
897380,-2022,27320,18285,8001,15062,-0.0695461,0.135877,0.141048
897400,-2022,27316,18281,7998,15059,0.0388285,0.143793,0.309837
897420,-2018,27312,18277,7996,15060,-0.0385262,-0.209721,-0.446053
897440,-2017,27309,18274,7998,15065,0.00250191,-0.240453,-0.614998
897460,-2017,27308,18272,8003,15073,-0.00940446,-0.00562611,-0.254912
897480,-2017,27310,18273,8010,15084,-0.0233403,0.148751,0.28354
897500,-2017,27315,18277,8019,15097,0.0205025,0.0920396,0.0714269
897520,-2017,27323,18282,8031,15113,0.016283,-0.0808149,-0.353285
897540,-2022,27334,18291,8045,15130,0.0968412,-0.0307111,0.16052
897560,-2018,27350,18303,8062,15151,-0.100957,-0.0100076,0.202711
897580,1859,27371,18318,8081,15174,-0.0188018,0.0880366,0.330989
897600,2047,27395,18337,8103,15199,0.0133587,0.0954094,0.222715
897620,2047,27420,18356,8125,15224,-0.0275467,-0.0879857,-0.296421
897640,2031,27446,18375,8146,15247,0.0035977,-0.14791,0.0554401
897660,2047,27471,18394,8166,15269,-0.00810361,-0.0573438,0.240751
897680,2024,27493,18411,8183,15287,-0.0348353,0.0603855,0.355309
897700,2024,27511,18425,8198,15302,-0.019023,-0.121059,-0.100549
897720,2024,27524,18435,8208,15313,-0.0146605,-0.207609,-0.238304
897740,2024,27531,18441,8213,15319,0.008909,-0.113982,0.125271
897760,2024,27529,18440,8213,15319,0.0642598,-0.0940409,-0.153248
897780,2024,27519,18433,8207,15312,0.0776034,0.0737938,0.108307
897800,2024,27501,18421,8195,15299,0.0144437,0.0696935,0.00126493
897820,2024,27476,18403,8177,15280,-0.0345089,-0.137148,-0.223849
897840,2024,27444,18380,8155,15256,-0.0129143,-0.206483,-0.188179
897860,-2022,27407,18354,8129,15229,0.053659,-0.0665069,0.126166
897880,-1974,27367,18327,8102,15201,0.0197587,0.060178,0.235344
897900,-2017,27327,18298,8074,15173,-0.0443759,-0.0888251,-0.334477
897920,-2022,27288,18271,8047,15146,-0.0105617,-0.119247,-0.113011
897940,-2021,27253,18246,8022,15121,0.0162792,0.0170272,0.200655
897960,-2017,27223,18224,8001,15102,0.0643911,-0.00369374,-0.0172062
897980,-2018,27200,18208,7986,15088,0.104503,-0.0246533,-0.0792432
898000,-2022,27186,18197,7976,15082,-0.026178,0.0202841,-0.0845583
898020,-2022,27181,18192,7972,15083,-0.00135193,-0.0544001,-0.00504196
898040,-2018,27186,18193,7977,15094,-0.0524695,-0.0194183,0.239109
898060,-2018,27200,18201,7989,15113,0.0260054,0.120141,0.523679
898080,-2022,27226,18218,8009,15141,0.0161971,0.162483,0.465358
898100,-2022,27260,18241,8037,15176,-0.036255,-0.132868,-0.284072
898120,-2017,27303,18271,8070,15217,0.00500766,-0.250006,-0.269823
898140,-2018,27349,18305,8108,15261,-0.0249657,-0.0175175,0.164452
898160,-2022,27398,18341,8147,15306,0.0172483,0.151728,0.496399
898180,-2022,27447,18376,8187,15351,-0.00398875,0.114014,0.319195
898200,-2018,27492,18411,8224,15392,-0.0704845,-0.0707409,-0.0453599
898220,-2018,27533,18443,8259,15429,-0.0337637,-0.0727736,0.352782
898240,-2022,27570,18474,8291,15461,0.0275101,-0.0248724,0.148221
898260,-2017,27601,18502,8317,15486,0.0449322,0.100396,0.257403
898280,-2017,27624,18524,8337,15503,-0.0134314,0.0330305,-0.0659973
898300,-2022,27636,18538,8348,15510,-0.065661,-0.0821278,-0.419314
898320,-2022,27636,18542,8350,15509,-0.0519472,-0.164497,-0.196246
898340,1920,27625,18537,8345,15501,0.0793965,0.000885982,-0.0903157
898360,2047,27606,18525,8334,15487,0.0955795,0.182899,0.245169
898380,2047,27582,18509,8319,15471,-0.0463885,0.0266487,-0.116047
898400,2047,27555,18490,8303,15454,0.0114186,-0.0808122,-0.466176
898420,2047,27526,18470,8286,15437,-0.116706,-0.155686,-0.391075
898440,2024,27496,18448,8270,15421,0.0653509,0.0049253,-0.254597
898460,2024,27467,18425,8254,15409,0.118045,0.142217,-0.00258856
898480,2024,27440,18403,8240,15400,-0.0263581,0.0404977,-0.367136
898500,2024,27416,18383,8229,15396,0.0593594,0.0476001,-0.126734
898520,2024,27398,18368,8223,15398,-0.0318474,0.0102944,0.187462
898540,2024,27390,18359,8222,15405,0.04565,0.0530304,0.102062
898560,-2024,27390,18357,8226,15417,0.0286726,0.0891525,-0.0102714
898580,-2017,27396,18360,8233,15430,-0.0391532,0.0699446,-0.086981
898600,-2017,27406,18365,8240,15444,0.0355114,0.00938439,0.109022
898620,-2018,27416,18371,8247,15456,-0.0511362,-0.0221446,0.170314
898640,-2021,27427,18376,8253,15467,0.0403218,0.115532,0.314668
898660,-2018,27435,18381,8257,15474,-0.00416074,0.0954639,0.236263
898680,-2022,27442,18385,8258,15477,-0.0864564,-0.0510771,-0.0974981
898700,-2021,27446,18387,8257,15474,-0.0489998,-0.112823,-0.0676267
898720,-2017,27445,18387,8252,15467,-0.0605851,-0.0293531,0.0710923
898740,-2017,27438,18382,8243,15453,-0.0174498,0.152289,0.40634
898760,-2022,27425,18373,8231,15436,-0.0124813,0.0342851,0.21209
898780,-2022,27406,18359,8216,15418,-0.061961,-0.14855,-0.35667
898800,-2018,27383,18342,8200,15398,0.00752548,-0.0793824,-0.025287
898820,-2017,27358,18324,8184,15379,-0.055829,-0.00187243,0.0142493
898840,-2022,27334,18306,8170,15362,0.0286086,0.118421,0.0980103
898860,-2022,27311,18290,8157,15348,0.0483196,-0.0120654,-0.224125
898880,-2017,27289,18274,8147,15338,0.0264437,-0.126583,-0.469251
898900,-2018,27270,18259,8141,15333,0.0421684,-0.118051,-0.176311
898920,-2022,27255,18247,8138,15334,-0.0388187,-0.00806147,-0.0696951
898940,-2022,27247,18238,8141,15341,0.0313099,0.192769,0.233018
898960,-2018,27244,18233,8147,15354,-0.0927776,0.0232775,-0.221763
898980,-2018,27247,18233,8156,15370,-0.0534137,-0.1165,-0.556621
899000,-2022,27257,18236,8169,15389,-0.0338829,-0.0865635,-0.191286
899020,-2022,27272,18244,8185,15411,0.0415535,0.0596707,-0.114547
899040,-2018,27292,18255,8203,15434,-0.0441428,0.225072,0.116853
899060,-2018,27317,18271,8223,15458,-0.0507229,0.168009,0.206342
899080,-2022,27348,18290,8245,15484,-0.0552662,-0.00334338,-0.0475965
899100,1960,27384,18313,8268,15510,-0.116746,-0.012635,-0.0955709
899120,2047,27427,18341,8294,15538,0.0897529,0.151575,0.203322
899140,2031,27476,18373,8320,15565,0.0830582,0.19778,0.19508
899160,2047,27529,18409,8348,15592,-0.0391535,0.00709509,-0.395727
899180,2047,27585,18448,8377,15618,0.0457768,0.0109874,-0.13949
899200,2024,27642,18487,8404,15643,-0.00663974,0.0140006,0.225097
899220,2024,27697,18524,8429,15665,0.0553225,0.0464927,-0.031215
899240,2024,27759,18566,8455,15688,0.0681665,0.263006,0.161277
899260,2024,27805,18595,8472,15703,0.00478625,0.0927963,0.0920159
899280,2024,27843,18619,8484,15712,0.0299044,-0.139347,-0.226912
899300,2024,27871,18635,8488,15714,-0.117597,-0.0465013,0.0565982
899320,2024,27887,18643,8486,15709,0.0523954,0.221951,0.633691
899340,2024,27890,18641,8477,15698,0.0019808,0.136187,0.124094
899360,-2018,27879,18630,8461,15679,-0.0910855,-0.0735801,-0.446237
899380,-1974,27857,18610,8438,15655,0.124939,0.0909389,0.16033
899400,-2017,27823,18583,8409,15626,0.0595018,0.0881504,0.225005
899420,-2017,27781,18550,8377,15593,0.102356,0.046486,-0.0312585
899440,-2017,27733,18514,8343,15559,-0.00178985,0.181835,0.24385
899460,-2017,27683,18477,8310,15524,-0.0827681,0.0784473,0.263844
899480,-2017,27634,18441,8279,15492,0.0285062,-0.0285086,0.146835
899500,-2017,27588,18408,8251,15464,-0.0278774,-0.101407,-0.0446926
899520,-2017,27549,18382,8230,15443,0.100508,0.178695,0.552461
899540,-2022,27520,18362,8217,15430,-0.0545488,0.183036,0.318479
899560,-2018,27501,18350,8210,15425,-0.15291,-0.0976933,-0.139699
899580,-2017,27491,18346,8209,15425,-0.0822105,-0.0924816,0.207914
899600,-2022,27490,18348,8214,15431,-0.0404965,-0.0211277,0.53058
899620,-2022,27498,18356,8225,15442,0.0572543,-0.0261253,0.393103
899640,-2018,27515,18370,8240,15459,-0.0989038,-0.0823746,-0.671985
899660,-2017,27538,18389,8259,15480,-0.0423615,-0.119405,-0.250512
899680,-2022,27567,18412,8281,15504,0.0261719,-0.111809,0.0267618
899700,-2022,27599,18437,8304,15528,0.069649,-0.0673562,-0.263188
899720,-2017,27629,18461,8325,15550,0.143961,-0.0512648,-0.0860757
899740,-2018,27655,18482,8342,15567,-0.0180559,-0.186788,-0.434634
899760,-2022,27676,18500,8354,15578,-0.00436285,-0.341933,-0.690821
899780,-2022,27694,18514,8362,15586,0.108872,-0.165686,-0.484104
899800,-2017,27709,18526,8368,15593,0.100287,0.0958186,-0.085504
899820,2024,27724,18537,8373,15598,0.144969,0.0607374,0.251368
899840,2047,27736,18546,8376,15602,-0.0258649,-0.0804937,-0.271693
899860,2031,27743,18551,8375,15602,-0.0131677,-0.153856,-0.466959
899880,2047,27744,18552,8369,15597,0.037002,-0.106374,-0.0688266
