"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",
215.16,87.433,9.0254,-22.941,32.208,-18.373,87.433,
216.16,86.975,0.96764,0.20937,-0.35101,-0.04817,78.369,
216.16,86.975,7.4521,-0.14828,-3.6658,-3.7405,116.36,
216.16,86.975,1.2087,-3.9382,-1.9259,4.6521,79.651,
216.16,86.975,-15.505,21.928,-27.598,21.23,86.792,
217.16,86.243,-1.0153,-0.70059,1.8895,-0.94546,75.897,
217.16,86.243,-7.7297,0.94057,5.656,1.2829,114.26,
217.16,86.243,-0.58945,-3.8938,-1.5524,6.0165,76.538,
217.16,86.243,14.702,-21.401,27.153,-20.425,86.975,
218.16,85.236,2.4504,-0.56323,0.31543,-1.4435,75.073,
218.16,85.236,9.2371,-2.2283,-4.861,-2.3124,114.9,
218.16,85.236,-0.71506,-3.8775,-0.85426,5.5313,75.623,
218.16,85.236,-13.585,23.592,-31.706,21.878,87.25,
219.16,83.954,-2.5789,-0.15085,1.4592,0.51406,74.799,
219.16,83.954,10.633,-2.4452,-3.3668,-5.0295,115.17,
219.16,83.954,1.0371,-4.8364,-2.132,5.9313,74.341,
219.16,83.954,14.468,-29.038,35.905,-21.34,85.693,
220.16,82.947,-2.8843,0.9835,1.1019,0.041886,74.158,
220.16,82.947,11.425,-2.6335,-4.1149,-4.8765,115.26,
220.16,82.947,0.10319,-4.8727,-2.2946,6.9838,74.524,
220.16,82.947,15.553,-30.704,37.49,-22.383,79.926,
221.16,81.848,2.7667,-1.8738,0.27306,-0.40388,73.517,
221.16,81.848,1.862,-5.0627,-1.5431,4.6286,74.158,
221.16,81.848,10.054,-1.6014,-3.6401,-4.9892,115.45,
221.16,81.848,-18.019,39.358,-48.073,26.902,80.933,
222.16,80.933,-2.1457,0.95359,0.094236,0.33516,73.7,
222.16,80.933,4.822,-7.7733,-0.26847,3.1356,73.7,
222.16,80.933,10.703,11.867,-24.406,1.7083,79.926,
222.16,80.933,29.015,-29.888,32.344,-31.583,79.926,
223.16,80.2,0.63113,-0.70472,-0.09581,-0.60123,73.7,
223.16,80.2,-2.8045,6.3568,1.8236,-5.4058,73.883,
223.16,80.2,16.898,6.7303,-19.736,-3.8282,53.833,
223.16,80.2,26.143,-30.215,33.869,-29.791,81.482,
224.16,79.834,-1.043,-0.81201,1.4635,1.1579,74.158,
224.16,79.834,4.6507,-7.444,-1.166,3.9245,73.517,
224.16,79.834,-15.192,-11.911,23.622,3.276,53.284,
224.16,79.834,22.877,-22.509,26.75,-27.098,64.453,
225.16,79.834,0.34065,0.56836,-2.4131,0.74531,74.707,
225.16,79.834,-5.159,5.7429,2.0476,-2.7397,74.89,
225.16,79.834,8.6855,-15.2,19.432,-13.013,80.566,
225.16,79.834,17.234,5.87,-8.9516,-14.05,68.573,
226.16,79.834,-0.36163,2.8853,-3.9492,0.66837,75.256,
226.16,79.834,12.206,-17.91,20.768,-15.184,70.038,
226.16,79.834,17.401,10.548,-21.391,-6.3299,57.953,
226.16,79.834,-3.5561,5.0035,3.9166,-5.3334,74.615,
227.16,79.926,1.0234,0.017078,-0.36316,-1.4493,75.165,
227.16,79.926,-4.056,6.8847,1.5043,-4.2974,75.256,
227.16,79.926,17.48,5.224,-15.179,-7.3687,58.411,
227.16,79.926,22.099,-30.389,36.303,-28.012,79.559,
228.16,80.109,0.25664,1.7298,-1.6124,-1.1353,75.989,
228.16,80.109,-4.4647,6.2882,2.1961,-3.9046,75.714,
228.16,80.109,17.98,7.1005,-16.815,-8.0632,58.411,
228.16,80.109,22.41,-34.02,41.054,-29.531,78.369,
229.16,80.292,-1.9028,1.8083,-0.64573,-0.028307,92.926,
229.16,80.292,1.3904,-4.0825,-4.7475,7.3176,117.92,
229.16,80.292,12.939,-16.589,19.167,-15.608,77.637,
229.16,80.292,13.462,10.013,-22.055,-1.4912,80.2,
230.16,80.2,0.5305,-1.9668,0.93567,1.2525,76.355,
230.16,80.2,-2.061,3.6019,3.9193,-5.2562,117.55,
230.16,80.2,-14.623,-8.0686,15.573,6.9957,67.2,
230.16,80.2,-10.605,14.719,-16.845,12.791,78.552,
231.16,80.383,0.57138,2.2367,-2.8314,-0.72347,75.714,
231.16,80.383,-3.6684,-1.4141,-5.0377,9.9661,118.74,
231.16,80.383,10.708,-2.981,-8.0462,0.40408,50.537,
231.16,80.383,12.378,-27.784,33.034,-17.889,78.552,
232.16,80.475,-1.1468,2.9055,-2.6758,0.15675,73.883,
232.16,80.475,-2.1794,-4.5322,-1.2697,7.8318,73.608,
232.16,80.475,-12.923,24.453,-36.727,25.458,79.926,
232.16,80.475,13.197,-5.3851,-6.5519,-1.282,86.609,
233.16,80.383,-0.98781,1.5044,-1.4584,0.15895,73.7,
233.16,80.383,13.136,-8.632,-4.2986,-0.25763,107.48,
233.16,80.383,-6.1186,-14.703,15.517,5.1942,74.524,
233.16,80.383,-11.296,19.734,-35.973,27.656,81.207,
234.16,80.933,0.09439,0.36808,1.3986,-1.1058,73.975,
234.16,80.933,-2.1907,4.1787,1.6765,-3.8326,74.982,
234.16,80.933,-7.8446,-0.96336,5.2531,3.5635,72.052,
234.16,80.933,-11.307,24.06,-32.067,19.48,80.658,
235.16,81.482,3.3024,-3.8316,1.9693,-0.7112,75.348,
235.16,81.482,3.2351,12.835,-10.187,-5.5568,75.165,
235.16,81.482,23.182,-7.5518,-17.604,1.7066,70.862,
235.16,81.482,11.624,-19.323,30.544,-23.11,80.383,
236.16,81.848,-2.326,1.5084,-0.17881,0.23471,76.08,
236.16,81.848,24.187,-10.422,-15.65,1.7006,71.32,
236.16,81.848,-13.571,25.312,-33.906,22.315,81.299,
236.16,81.848,-6.078,-7.5473,1.1636,12.452,76.721,
237.16,82.123,-0.61305,0.28831,0.24897,-0.69825,76.172,
237.16,82.123,13.473,-5.1216,-10.08,1.6989,72.601,
237.16,82.123,-7.0879,-8.9606,4.7267,11.24,76.996,
237.16,82.123,-13.586,25.981,-31.966,19.619,81.665,
238.16,82.123,-3.6545,0.22383,4.508,-1.8132,75.989,
238.16,82.123,24.3,-10.138,-8.4221,-6.1262,68.848,
238.16,82.123,-0.33613,0.83078,-17.882,17.107,79.01,
238.16,82.123,-3.346,22.074,-28.022,9.2197,91.919,
239.16,81.757,-1.9772,-1.1124,3.1203,-0.79239,75.989,
239.16,81.757,21.338,-4.8811,-17.774,1.0287,81.482,
239.16,81.757,-1.8121,-4.4935,-0.27096,6.6252,119.48,
239.16,81.757,-13.822,23.626,-25.075,15.167,81.94,
240.16,81.116,-1.2257,-0.4494,0.82565,0.067173,76.172,
240.16,81.116,-0.3607,-5.0257,-0.61141,6.0555,120.39,
240.16,81.116,22.493,-5.4334,-17.919,0.75383,84.137,
240.16,81.116,-13.161,25.334,-27.327,15.176,82.031,
241.16,80.475,0.60807,-0.53919,-0.82583,1.5479,75.897,
241.16,80.475,7.9245,-9.092,-1.2516,2.3246,77.179,
241.16,80.475,5.608,0.87646,-5.0418,-1.442,48.981,
241.16,80.475,19.161,-17.568,20.797,-22.283,82.489,
242.16,79.559,0.48839,-0.28663,-0.25117,0.83126,73.425,
242.16,79.559,5.4757,-8.063,-2.5422,5.0649,101.99,
242.16,79.559,5.5836,0.34022,-4.2842,-1.6474,50.354,
242.16,79.559,17.632,-18.855,14.986,-13.694,81.024,
243.16,78.827,4.5168,-4.8103,2.9454,-3.3749,76.904,
243.16,78.827,10.259,-11.631,4.1724,-2.4711,81.39,
243.16,78.827,-3.6088,-5.0539,5.6048,3.001,51.086,
243.16,78.827,3.6716,-3.5677,-17.09,16.766,73.151,
244.16,78.186,1.4816,-2.0352,0.22344,-0.45447,66.742,
244.16,78.186,-7.4356,6.8518,5.3981,-4.9004,51.086,
244.16,78.186,-14.558,20.772,-21.195,14.864,77.728,
244.16,78.186,6.6346,1.1183,-2.3587,-5.3899,66.01,
245.16,77.454,-0.70625,0.74616,-1.3054,0.48094,66.284,
245.16,77.454,10.382,-11.986,5.4453,-3.9145,76.355,
245.16,77.454,3.6727,-2.8104,-7.7181,6.9196,76.08,
245.16,77.454,-2.7941,-4.1835,3.4107,3.5428,65.46,
246.16,76.172,0.32648,-0.052867,0.69373,-0.17792,65.277,
246.16,76.172,2.6162,3.5094,-3.0947,-3.0281,65.277,
246.16,76.172,2.7014,-2.5525,-6.5952,6.4864,76.263,
246.16,76.172,10.138,-11.837,5.0636,-3.3827,75.714,
247.16,74.799,0.56246,-0.13819,-0.2691,0.63593,65.186,
247.16,74.799,3.3517,-3.7815,-6.6004,6.9814,76.263,
247.16,74.799,2.6821,3.9308,-4.3094,-2.3074,65.186,
247.16,74.799,8.9811,-10.625,5.9912,-4.3432,75.256,
248.16,73.7,0.16451,0.17168,0.36617,0.084417,64.819,
248.16,73.7,2.5139,3.3216,-3.6316,-2.1993,64.545,
248.16,73.7,2.3531,-3.7582,-5.1286,6.55,53.101,
248.16,73.7,9.7989,-11.539,5.9264,-4.1751,73.517,
249.16,72.876,-1.5724,1.5004,-0.85613,0.15024,64.636,
249.16,72.876,9.5691,-11.301,6.6926,-5.0736,71.411,
249.16,72.876,-2.8341,-3.4249,1.5788,4.6552,64.911,
249.16,72.876,7.8812,-4.1644,-13.757,9.9916,53.101,
250.16,72.418,0.069095,0.26273,0.80892,-0.35861,65.094,
250.16,72.418,2.7527,-4.0742,-4.723,6.1053,133.21,
250.16,72.418,1.8704,3.0034,-4.3306,-0.51531,47.241,
250.16,72.418,10.145,-10.429,6.1094,-5.8304,70.496,
251.16,72.144,4.6697,-4.5141,2.4658,-1.8792,65.277,
251.16,72.144,9.3425,-13.667,10.236,-6.1778,72.144,
251.16,72.144,-3.3924,-4.6871,0.88405,7.2504,61.523,
251.16,72.144,-11.863,3.4977,17.505,-8.9815,65.46,
252.16,71.686,-0.11027,-0.45386,-0.0070341,-0.21303,64.453,
252.16,71.686,-0.59727,-5.3756,0.2371,5.7479,131.2,
252.16,71.686,-6.9583,13.024,-15.219,9.1963,70.496,
252.16,71.686,16.186,-3.3785,-15.212,2.3934,63.629,
253.16,72.052,-2.1541,2.7244,-2.6513,1.2831,63.08,
253.16,72.052,-6.3278,16.089,-21.433,11.766,72.052,
253.16,72.052,-10.221,8.7506,2.1181,-0.571,130.92,
253.16,72.052,-4.3778,-3.8161,0.10112,8.1104,129.91,
254.16,72.144,1.7974,-2.3951,3.8839,-2.5181,61.066,
254.16,72.144,2.4259,2.6787,0.095892,-5.3359,128.63,
254.16,72.144,-11.951,25.294,-28.792,15.822,73.059,
254.16,72.144,8.133,-5.0454,-2.9694,-0.089935,60.425,
255.16,73.151,1.0428,-1.3587,3.2269,-2.1436,60.242,
255.16,73.151,-1.8061,-2.6103,-0.90571,5.481,127.62,
255.16,73.151,-11.746,24.708,-26.824,14.16,74.341,
255.16,73.151,8.1053,-4.4727,-2.3514,-1.2194,60.15,
256.16,74.524,0.0721,0.35506,1.6474,-1.2949,60.242,
256.16,74.524,-1.6423,-3.6902,1.0256,4.4412,126.53,
256.16,74.524,7.802,-5.4296,-1.3479,-0.91661,59.143,
256.16,74.524,-7.6239,13.712,-15.794,9.7973,75.165,
257.16,75.897,0.29617,-0.49804,2.7065,-1.7304,60.791,
257.16,75.897,6.3728,-4.2433,-2.7845,0.8248,126.07,
257.16,75.897,-7.9382,11.788,-11.76,8.032,76.447,
257.16,75.897,-2.7506,-2.5875,0.54083,4.8821,125.98,
258.16,76.904,0.49166,-0.61834,3.0862,-2.1926,61.615,
258.16,76.904,7.7291,-5.2956,-1.8996,-0.39864,125.98,
258.16,76.904,-2.5534,-2.2239,-0.22285,5.1333,125.98,
258.16,76.904,-13.232,22.866,-26.102,16.751,76.355,
259.16,77.82,0.99759,-1.8743,4.5328,-2.9069,62.531,
259.16,77.82,7.7905,-5.8301,-1.1888,-0.62274,54.749,
259.16,77.82,-11.312,20.004,-22.318,14.099,48.34,
259.16,77.82,-2.4062,-2.7172,0.58834,4.6439,126.62,
260.16,78.094,-0.71063,1.0845,-3.5364,2.3994,63.995,
260.16,78.094,-2.4454,-4.0486,0.63619,5.9653,127.53,
260.16,78.094,9.6519,-6.34,-2.3614,-0.8517,72.327,
260.16,78.094,14.273,-25.693,30.22,-19.074,48.981,
261.16,78.186,1.046,-0.5377,-1.253,-0.051259,98.602,
261.16,78.186,10.27,-5.905,-3.8106,-0.44801,71.686,
261.16,78.186,-1.687,-5.1539,0.87972,5.9601,130.55,
261.16,78.186,8.8323,-15.247,16.142,-9.7569,47.424,
262.16,77.911,2.5423,-4,5.7425,-3.5139,78.461,
262.16,77.911,-3.0736,-2.2344,-2.7579,8.1956,130.74,
262.16,77.911,-17.534,34.485,-33.124,16.532,49.896,
262.16,77.911,9.8698,-5.0524,-4.53,-0.24578,70.862,
263.16,78.003,0.77037,-1.0242,3.5731,-2.5502,98.053,
263.16,78.003,2.2546,1.6215,1.552,-5.6147,130.37,
263.16,78.003,8.6729,-3.9608,-6.7585,2.1592,70.313,
263.16,78.003,-16.418,26.425,-23.479,13.713,78.369,
264.16,78.094,-0.052233,-0.74104,4.0182,-2.4559,99.518,
264.16,78.094,7.9608,-3.4946,-7.9987,3.7419,70.404,
264.16,78.094,2.8766,2.6081,-0.074385,-5.5021,115.54,
264.16,78.094,21.334,-27.704,18.619,-12.467,51.361,
265.16,78.094,0.23237,-1.8518,5.2688,-2.9076,99.243,
265.16,78.094,-10.431,3.3633,7.8443,-0.9586,120.57,
265.16,78.094,3.4437,0.66946,3.9176,-8.1919,115.54,
265.16,78.094,-19.661,31.697,-24.231,12.475,79.559,
266.16,78.369,-1.4133,1.4609,-3.0943,2.2732,98.145,
266.16,78.369,-1.3411,-2.8246,-2.6855,7.0103,115.17,
266.16,78.369,-19.2,29.513,-23.209,13.121,110.6,
266.16,78.369,19.951,-5.8207,-16.815,2.7355,122.41,
267.16,78.094,1.461,-1.4249,2.9935,-2.2602,96.771,
267.16,78.094,2.1116,3.672,0.51335,-6.4522,114.44,
267.16,78.094,26.5,-30.663,15.943,-11.992,112.24,
267.16,78.094,15.167,3.5371,-24.302,5.751,77.728,
268.16,77.545,2.1072,-2.641,4.2037,-2.9133,95.856,
268.16,77.545,1.4007,3.9383,1.1938,-6.702,113.71,
268.16,77.545,24.927,-31.207,17.144,-11.192,85.236,
268.16,77.545,-18.511,2.9929,17.966,-2.6306,63.721,
269.16,76.447,1.609,-1.5082,4.1854,-3.5365,95.306,
269.16,76.447,0.93773,4.2196,1.9456,-7.328,113.71,
269.16,76.447,-29.549,32.458,-16.163,13.494,87.341,
269.16,76.447,-17.297,-4.6313,28.164,-6.4353,75.806,
270.16,75.989,-1.6375,2.357,-3.8585,2.3509,96.039,
270.16,75.989,-1.1105,-3.3593,-1.9399,6.5437,114.53,
270.16,75.989,11.651,7.1924,-26.082,7.4674,74.524,
270.16,75.989,27.531,-28.01,7.0637,-6.8336,86.609,
271.16,75.714,2.0281,-1.464,1.4149,-1.2175,85.968,
271.16,75.714,3.0569,1.8932,-0.86518,-4.2049,83.679,
271.16,75.714,-17.508,21.75,-15.452,11.487,74.615,
271.16,75.714,7.4355,-2.5134,-8.4856,3.5557,74.982,
272.16,75.897,4.1,-2.8009,1.7722,-2.3062,84.686,
272.16,75.897,7.5147,-3.6682,-4.8743,0.76544,118.74,
272.16,75.897,14.577,-22.989,29.677,-21.462,76.172,
272.16,75.897,-4.2509,-12.703,2.5028,14.538,83.771,
273.16,76.538,-1.991,2.6494,-2.7671,1.3222,83.679,
273.16,76.538,13.052,-20.406,23.974,-16.872,77.271,
273.16,76.538,6.8473,-4.8101,-3.316,1.2007,119.29,
273.16,76.538,-3.439,-3.478,0.91741,5.9577,117.46,
274.16,76.996,2.1419,-1.6331,0.66699,-0.40383,82.123,
274.16,76.996,7.6686,-3.6084,-4.4643,0.24609,119.66,
274.16,76.996,-2.5688,-4.4137,0.070747,6.8876,117.28,
274.16,76.996,15.028,-23.768,28.001,-19.349,77.911,
275.16,77.637,2.9994,-3.062,2.5957,-1.7717,79.376,
275.16,77.637,6.1262,-4.1514,-4.2422,2.1145,86.792,
275.16,77.637,-13.697,19.679,-24.589,18.901,77.728,
275.16,77.637,-2.1983,-4.3888,2.6502,3.9366,80.2,
276.16,78.461,-3.6718,3.2138,-2.7993,2.5012,76.263,
276.16,78.461,6.2411,-7.026,-1.4823,2.1106,84.045,
276.16,78.461,13.875,-13.46,18.557,-19.291,116.82,
276.16,78.461,3.1694,3.9677,-4.5129,-2.6563,78.827,
277.16,79.376,-3.211,2.6423,-2.2806,2.087,74.799,
277.16,79.376,5.4084,-5.3959,-3.4766,3.3297,71.777,
277.16,79.376,13.091,-16.212,20.307,-17.481,79.742,
277.16,79.376,3.4392,4.1806,-3.93,-3.7586,78.186,
278.16,80.933,-3.5657,2.2551,-2.3012,2.8644,74.341,
278.16,80.933,7.5654,-4.0359,-4.2024,0.50262,95.947,
278.16,80.933,-2.3606,-3.6421,-0.27176,6.4175,74.615,
278.16,80.933,12.338,-20.917,26.432,-18.111,79.742,
279.16,82.764,-3.5114,2.8931,-2.6197,2.4737,74.066,
279.16,82.764,7.7386,-6.8664,-3.381,2.3661,93.933,
279.16,82.764,13.667,-20.308,29.198,-22.813,80.75,
279.16,82.764,-4.135,-4.6162,3.2399,5.5887,76.355,
280.16,83.862,-3.2185,2.7794,-1.2135,0.88723,73.883,
280.16,83.862,-8.5964,7.1324,3.9699,-2.321,93.018,
280.16,83.862,-15.908,21.361,-32.184,26.851,82.306,
280.16,83.862,-4.5204,-4.1964,2.0722,6.6548,75.073,
281.16,84.412,-3.2145,2.9898,-0.46138,-0.064323,73.608,
281.16,84.412,8.4137,-6.9992,-3.0868,1.4134,44.495,
281.16,84.412,-5.0776,-3.5111,1.5695,7.0081,74.615,
281.16,84.412,16.963,-24.914,38.316,-30.441,83.588,
282.16,84.32,-5.2581,2.8243,-1.1285,2.8325,74.249,
282.16,84.32,9.1457,-7.5497,-4.3666,2.5735,74.89,
282.16,84.32,-20.255,15.86,-23.555,28.27,84.045,
282.16,84.32,2.4796,-18.546,19.423,-3.2031,70.953,
283.16,83.221,5.148,-2.8545,0.49109,-2.0501,74.158,
283.16,83.221,8.4866,-4.9215,-7.0353,3.2525,68.115,
283.16,83.221,11.482,-10.739,13.712,-14.612,84.229,
283.16,83.221,2.8132,15.235,-11.684,-6.4352,71.869,
284.16,81.665,-2.5007,2.149,0.8539,-1.2491,74.432,
284.16,81.665,8.9773,-6.5528,-5.2013,2.5659,73.975,
284.16,81.665,0.88138,-18.859,19.042,-1.1543,71.777,
284.16,81.665,20.745,-16.361,22.483,-26.851,133.58,
285.16,80.475,0.54052,-2.8536,2.2677,-0.70684,74.341,
285.16,80.475,4.5638,-7.3274,-1.2309,4.1133,74.982,
285.16,80.475,11.595,6.9823,-14.826,-3.9348,71.686,
285.16,80.475,17.872,-19.755,25.589,-23.562,81.665,
286.16,79.834,-1.8951,-0.084266,1.2917,-0.078143,74.89,
286.16,79.834,-10.627,3.1852,4.8069,2.7629,73.792,
286.16,79.834,-0.083856,-6.761,0.23915,6.6199,74.158,
286.16,79.834,13.755,-24.075,32.846,-22.509,79.926,
287.16,80.109,1.4134,0.5085,-2.2658,1.1117,75.623,
287.16,80.109,12.268,-5.1948,-2.5977,-4.6057,75.623,
287.16,80.109,-1.6425,-4.5603,-2.2414,8.4294,74.249,
287.16,80.109,-13.778,24.695,-32.417,21.385,79.834,
288.16,81.024,0.15667,-2.0401,3.5622,-2.4452,76.172,
288.16,81.024,15.223,-28.037,37.571,-24.55,68.481,
288.16,81.024,12.697,-4.116,-2.353,-6.286,76.08,
288.16,81.024,0.29588,-5.695,-2.3259,7.6973,75.439,
289.16,82.489,-0.38975,-0.54683,-1.1119,2.8093,76.263,92.743
289.16,82.489,-2.0575,-4.5811,-0.43732,6.876,76.904,
289.16,82.489,9.6445,-3.853,-4.2536,-1.5605,76.447,
289.16,82.489,16.298,-23.793,33.104,-25.592,70.496,
290.16,84.045,-0.56488,-0.45225,2.7,-2.4464,75.897,
290.16,84.045,-0.32649,-4.3017,-1.9406,6.4091,77.362,
290.16,84.045,9.5633,-0.53055,-6.6172,-2.4988,118.38,
290.16,84.045,16.405,-27.8,35.705,-24.277,71.32,
291.16,84.503,-0.19473,-1.2035,3.0516,-2.4211,74.707,
291.16,84.503,10.125,-3.753,-4.7773,-1.6812,76.355,
291.16,84.503,-2.1955,-4.0952,-2.4943,8.7319,76.996,
291.16,84.503,15.874,-26.486,34.368,-23.6,71.136,
292.16,84.229,-0.62202,1.0293,0.53797,-1.7176,74.432,
292.16,84.229,-0.91622,-5.5871,0.40745,5.9346,74.615,
292.16,84.229,-14.359,4.6211,6.4097,3.3698,75.897,
292.16,84.229,-10.547,27.264,-42.579,25.941,61.707,
293.16,83.313,2.0926,0.32376,-3.1706,1.5367,73.975,
293.16,83.313,11.919,-5.1795,-6.6028,-0.26799,74.799,
293.16,83.313,2.218,3.223,2.5783,-8.0105,74.615,
293.16,83.313,8.9699,-28.436,46.615,-27.124,61.89,
294.16,81.573,1.8662,0.50596,0.64514,-2.2896,73.792,
294.16,81.573,0.65831,-2.0672,-4.1424,5.8139,74.066,
294.16,81.573,10.348,-2.3838,-3.3742,-4.7252,76.447,
294.16,81.573,7.733,-23.128,36.946,-21.715,111.88,
295.16,80.109,-4.5491,1.4915,-0.41469,2.7455,74.249,
295.16,80.109,-1.2846,-3.2086,-3.1866,7.8602,75.165,
295.16,80.109,20.81,-7.4639,-12.348,-1.3934,52.185,
295.16,80.109,-3.6295,11.175,-17.665,10.232,79.742,
296.16,79.102,-3.2349,0.83456,-0.22212,1.8747,75.256,
296.16,79.102,-0.29076,-5.7872,0.65199,5.5487,75.623,
296.16,79.102,16.001,-1.7055,-19.224,4.6957,52.734,
296.16,79.102,-16.682,24.397,-33.181,25.716,80.017,
297.16,78.552,-2.8981,-0.75621,2.9758,-0.077508,76.263,
297.16,78.552,18.318,-5.4555,-13.401,0.21408,52.185,
297.16,78.552,-0.56483,-5.972,1.1032,5.5475,76.263,
297.16,78.552,-6.1506,13.9,-21.398,13.659,80.75,
298.16,78.461,-5.0432,1.1381,1.3614,1.8414,76.263,
298.16,78.461,4.1961,2.7504,-10.905,3.6899,47.424,
298.16,78.461,17.792,-18.269,17.133,-17.091,78.644,
298.16,78.461,0.36417,-5.4865,0.21404,5.0133,76.904,
299.16,79.468,1.0692,2.1114,-2.9669,0.5458,76.813,
299.16,79.468,0.46881,-6.2145,0.94356,4.9466,77.362,
299.16,79.468,-4.8898,10.661,-15.998,10.136,80.658,
299.16,79.468,19.017,-9.0629,-5.7148,-4.4232,57.404,
